Date,Ad set name,Ad name,Campaign name,Impressions,Cost,Website purchases,Cost per website purchase,CPC (cost per link click),CTR (link click-through rate),Signup,Registration,Unique purchases,Unique adds to cart,Website leads,Unique link clicks,Unique mobile app adds of payment info,Conversion rate ranking,Post shares,Return on ad spend (ROAS),Unique completed registrations,Post comments
2020-08-04,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,862,13.57,,,6.79,0.23,,,,,,2,,0,,0,,
2020-08-04,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,3575,52.95,,,4.07,0.36,,1,,,,13,,0,,0,,
2020-08-05,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,3917,25.54,,,1.6,0.41,,,,,,16,,0,,0,,
2020-08-05,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,77346,732.16,3.00,244.05,2.68,0.35,,10,,,,266,,0,4,3.15,,2
2020-08-05,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,2687,16.81,,,2.1,0.3,,,,,,7,,0,,0,,
2020-08-05,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,280,1.64,,,1.64,0.36,,,,,,1,,0,,0,,
2020-08-05,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,23048,178.90,1.00,178.9,3.38,0.23,,4,,,,52,,0,1,0.67,,2
2020-08-05,ebay-25-54_all-placements,bread-4:5_video,pollenary_0-incubator-audience_wc-registration_uk,4760,31.19,,,1.83,0.36,,1,,,,17,,0,,0,,
2020-08-05,ebay-25-54_all-placements,table-for-two-1:1_video,pollenary_0-incubator-audience_wc-registration_uk,13318,110.55,,,4.61,0.18,,4,,,,24,,0,,0,,
2020-08-05,ebay-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,8363,56.19,,,3.12,0.22,,3,,,,18,,0,,0,,
2020-08-05,life-insurance-25-44_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,1441,8.83,,,1.77,0.35,,,,,,5,,0,,0,,
2020-08-05,life-insurance-25-44_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,3578,21.69,,,1.55,0.39,,,,,,14,,0,,0,,
2020-08-05,life-insurance-25-44_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,1286,8.20,,,1.64,0.39,,,,,,5,,0,,0,,
2020-08-05,money-comparison-25-54_all-placements,bread-4:5_video,pollenary_0-incubator-audience_wc-registration_uk,5825,35.37,,,1.18,0.52,,,,,,30,,0,1,0,,
2020-08-05,money-comparison-25-54_all-placements,table-for-two-1:1_video,pollenary_0-incubator-audience_wc-registration_uk,13170,96.20,,,3.85,0.19,,,,,,25,,0,1,0,,1
2020-08-05,money-comparison-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,10874,65.79,,,2.99,0.2,,1,,,,22,,0,,0,,1
2020-08-05,online-entertainment-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,17533,131.02,,,2.43,0.31,,1,,,,53,,0,11,0,,1
2020-08-05,online-entertainment-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,20156,126.45,,,1.37,0.46,,7,,,,90,,0,,0,,1
2020-08-05,online-entertainment-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,5216,37.87,,,1.35,0.54,,3,,,,26,,0,,0,,1
2020-08-05,stacked-interests-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,9442,56.06,,,1.81,0.33,,1,,,,31,,0,1,0,,
2020-08-05,stacked-interests-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,26008,142.38,,,2.54,0.22,,2,,,,55,,0,,0,,
2020-08-05,stacked-interests-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,8999,40.65,,,2.14,0.21,,,,,,18,,0,2,0,,
2020-08-05,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,851,25.96,,,4.33,0.71,,,,,,6,,0,,0,,
2020-08-05,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,510,16.30,,,2.33,1.37,,1,,,,7,,0,,0,,
2020-08-05,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,1317,49.63,1.00,49.63,3.55,1.06,,3,,,,14,,0,,34.07,,
2020-08-05,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,2351,34.71,,,2.89,0.51,,,,,,12,,0,,0,,
2020-08-05,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,776,13.44,,,2.24,0.77,,,,,,6,,0,,0,,
2020-08-05,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,2858,49.84,,,2.49,0.7,,,,,,20,,0,,0,,
2020-08-06,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,1340,10.62,,,3.54,0.22,,,,,,3,,0,2,0,,
2020-08-06,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,81309,798.62,4.00,199.66,3.19,0.31,2,13,,,,242,,0,2,2.07,,7
2020-08-06,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,1767,12.07,,,3.02,0.23,,,,,,4,,0,,0,,
2020-08-06,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,175,1.84,,,0.92,1.14,,,,,,2,,0,,0,,
2020-08-06,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,18081,135.67,,,4.38,0.17,,,,,,31,,0,,0,,
2020-08-06,ebay-25-54_all-placements,bread-4:5_video,pollenary_0-incubator-audience_wc-registration_uk,11579,83.86,,,2.27,0.32,,1,,,,37,,0,3,0,,1
2020-08-06,ebay-25-54_all-placements,table-for-two-1:1_video,pollenary_0-incubator-audience_wc-registration_uk,5494,44.36,,,2.22,0.36,,1,,,,19,,0,,0,,
2020-08-06,ebay-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,11319,70.60,,,3.72,0.17,,1,,,,19,,0,,0,,1
2020-08-06,life-insurance-25-44_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,4928,31.63,,,1.44,0.45,,,,,,22,,0,,0,,
2020-08-06,life-insurance-25-44_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,23248,128.00,,,1.58,0.35,,1,,,,78,,0,1,0,,1
2020-08-06,life-insurance-25-44_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,7596,41.33,,,3.76,0.14,,,,,,11,,0,1,0,,1
2020-08-06,money-comparison-25-54_all-placements,bread-4:5_video,pollenary_0-incubator-audience_wc-registration_uk,11062,76.70,,,2.64,0.26,,,,,,29,,0,2,0,,
2020-08-06,money-comparison-25-54_all-placements,table-for-two-1:1_video,pollenary_0-incubator-audience_wc-registration_uk,5274,40.28,1.00,40.28,2.24,0.34,,3,,,,17,,0,,39.75,,
2020-08-06,money-comparison-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,14863,81.42,,,4.29,0.13,,,,,,19,,0,,0,,
2020-08-06,online-entertainment-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,6309,49.20,1.00,49.2,1.82,0.43,,1,,,,26,,0,1,12.64,,1
2020-08-06,online-entertainment-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,3162,24.90,,,1.46,0.54,,,,,,17,,0,,0,,
2020-08-06,online-entertainment-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,2198,16.38,1.00,16.38,1.82,0.41,,1,,,,9,,0,,52.87,,1
2020-08-06,stacked-interests-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,2221,17.35,1.00,17.35,1.33,0.59,,,,,,13,,0,,26.92,,
2020-08-06,stacked-interests-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,19607,114.26,,,2.72,0.21,,2,,,,42,,0,1,0,,
2020-08-06,stacked-interests-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,6436,36.65,,,2.62,0.22,,,,,,14,,0,1,0,,
2020-08-06,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,804,22.63,,,2.83,1,,,,,,8,,0,,0,,1
2020-08-06,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,383,9.22,,,3.07,0.78,,,,,,3,,0,,0,,1
2020-08-06,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,868,28.64,,,3.58,0.92,,2,,,,8,,0,1,0,,
2020-08-06,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,2824,46.43,,,5.16,0.32,,,,,,9,,0,,0,,
2020-08-06,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,1009,16.03,,,4.01,0.4,,,,,,4,,0,,0,,
2020-08-06,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,1860,34.74,,,2.67,0.7,,,,,,13,,0,,0,,1
2020-08-07,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,1041,8.41,,,,0,,,,,,,,0,,0,,
2020-08-07,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,74552,713.21,1.00,713.21,2.73,0.35,,9,,,,257,,0,3,0.35,,3
2020-08-07,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,741,7.17,,,2.39,0.4,,,,,,3,,0,,0,,
2020-08-07,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,89,0.98,,,,0,,,,,,,,0,,0,,
2020-08-07,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,14605,112.48,,,3.41,0.23,,,,,,33,,0,,0,,1
2020-08-07,ebay-25-54_all-placements,bread-4:5_video,pollenary_0-incubator-audience_wc-registration_uk,5260,44.39,,,1.48,0.57,,,,,,28,,0,2,0,,
2020-08-07,ebay-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,8243,61.40,,,2.27,0.33,,,,,,27,,0,1,0,,
2020-08-07,life-insurance-25-44_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,4738,33.70,,,1.6,0.44,,,,,,21,,0,1,0,,
2020-08-07,life-insurance-25-44_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,27881,162.38,,,1.46,0.4,,2,,,,111,,0,,0,,2
2020-08-07,life-insurance-25-44_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,15054,82.57,,,2.17,0.25,,2,,,,38,,0,2,0,,
2020-08-07,money-comparison-25-54_all-placements,bread-4:5_video,pollenary_0-incubator-audience_wc-registration_uk,4382,34.40,,,1.91,0.41,,,,,,18,,0,,0,,1
2020-08-07,money-comparison-25-54_all-placements,vid-onhold-1:1,pollenary_0-incubator-audience_wc-registration_uk,10441,68.40,,,2.63,0.25,,1,,,,26,,0,,0,,
2020-08-07,stacked-interests-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,3935,31.20,,,1.64,0.48,,,,,,19,,0,,0,,
2020-08-07,stacked-interests-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,16166,115.11,,,2.88,0.25,,1,,,,40,,0,1,0,,
2020-08-07,stacked-interests-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,3250,23.94,,,1.5,0.49,,,,,,15,,0,,0,,
2020-08-07,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,1090,29.66,,,7.42,0.37,,,,,,4,,0,,0,,
2020-08-07,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,461,12.50,1.00,12.5,3.13,0.87,,,,,,3,,0,,197.04,,
2020-08-07,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,761,28.29,,,3.14,1.18,,,,,,8,,0,,0,,
2020-08-07,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,3595,57.92,,,5.27,0.31,,,,,,11,,0,1,0,,
2020-08-07,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,1016,16.66,,,2.78,0.59,,,,,,6,,0,,0,,
2020-08-07,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,1566,28.51,,,5.7,0.32,,,,,,5,,0,,0,,
2020-08-08,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,1234,9.43,,,1.89,0.41,,,,,,5,,0,,0,,
2020-08-08,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,71040,696.07,1.00,696.07,3.27,0.3,2,8,,,,209,,0,4,2.01,,6
2020-08-08,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,649,4.84,1.00,4.84,1.21,0.62,,1,,,,4,,0,,109.5,,
2020-08-08,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,238,2.66,,,0.67,1.68,,,,,,3,,0,,0,,
2020-08-08,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,21424,163.96,,,3.15,0.24,,4,,,,51,,0,,0,,4
2020-08-08,life-insurance-25-44_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,10369,65.18,,,1.07,0.59,,1,,,,61,,0,1,0,,2
2020-08-08,life-insurance-25-44_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,27947,156.33,,,1.37,0.41,,1,,,,113,,0,,0,,
2020-08-08,life-insurance-25-44_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,13359,75.46,2.00,37.73,1.4,0.4,,3,,,,54,,0,,35.71,,
2020-08-08,stacked-interests-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,5478,40.43,,,1.39,0.53,,,,,,29,,0,2,0,,
2020-08-08,stacked-interests-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,15359,108.14,,,1.86,0.38,,1,,,,58,,0,3,0,,1
2020-08-08,stacked-interests-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,4880,31.87,,,2.28,0.29,,2,,,,14,,0,,0,,1
2020-08-08,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,763,23.62,,,5.91,0.52,,,,,,4,,0,,0,,
2020-08-08,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,777,22.38,,,2.8,1.03,,,,,,5,,0,,0,,
2020-08-08,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,710,28.43,,,5.69,0.7,,1,,,,4,,0,,0,,
2020-08-08,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,2670,42.79,,,7.13,0.22,,,,,,6,,0,1,0,,
2020-08-08,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,2283,34.59,,,2.03,0.74,,,,,,17,,0,,0,,1
2020-08-08,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,2026,37.06,1.00,37.06,2.65,0.69,,1,,,,13,,0,,58.53,,
2020-08-09,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,1288,9.61,,,1.37,0.54,,,,,,7,,0,,0,,
2020-08-09,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,76414,672.58,1.00,672.58,3,0.29,,7,,,,221,,0,5,0.37,,4
2020-08-09,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,558,3.64,,,3.64,0.18,,1,,,,1,,0,,0,,
2020-08-09,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,201,1.47,,,0.74,1,,,,,,2,,0,,0,,
2020-08-09,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,27211,194.27,1.00,194.27,3.41,0.21,,4,,,,54,,0,1,2.38,,2
2020-08-09,life-insurance-25-44_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,9034,50.41,,,1.15,0.49,,,,,,44,,0,2,0,,
2020-08-09,life-insurance-25-44_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,29268,162.08,,,1.45,0.38,,1,,,,105,,0,,0,,
2020-08-09,life-insurance-25-44_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,16528,80.54,,,1.64,0.3,,2,,,,49,,0,1,0,,
2020-08-09,stacked-interests-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,5114,30.98,,,1.35,0.45,,2,,,,23,,0,,0,,
2020-08-09,stacked-interests-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,17273,118.07,,,1.97,0.35,,1,,,,60,,0,,0,,
2020-08-09,stacked-interests-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,6648,35.62,,,1.62,0.33,,,,,,21,,0,2,0,,2
2020-08-09,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,819,21.15,,,2.64,0.98,,,,,,7,,0,,0,,
2020-08-09,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,596,17.38,,,2.9,1.01,,,,,,5,,0,,0,,
2020-08-09,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,717,23.99,,,3.43,0.98,1,,,,,7,,0,,0,,
2020-08-09,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,2686,39.98,,,3.33,0.45,,,,,,11,,0,,0,,1
2020-08-09,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,1763,23.97,,,1.84,0.74,,,,,,13,,0,,0,,
2020-08-09,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,2040,34.94,,,3.88,0.44,,,,,,9,,0,,0,,
2020-08-10,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,8994,70.67,,,3.53,0.22,,,,,,19,,0,,0,,
2020-08-10,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,87583,711.72,,,3,0.27,,8,,,,231,,0,4,0,,4
2020-08-10,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,7307,49.86,,,4.16,0.16,1,,,,,12,,0,,0,,
2020-08-10,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,1379,10.00,,,2.5,0.29,,,,,,4,,0,,0,,
2020-08-10,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,19461,151.68,,,3.1,0.25,1,,,,,48,,0,1,0,,
2020-08-10,life-insurance-25-44_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,3314,18.94,,,1.26,0.45,,,,,,15,,0,,0,,
2020-08-10,life-insurance-25-44_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,10137,59.71,1.00,59.71,1.93,0.31,,3,,,,30,,0,,5.34,,
2020-08-10,life-insurance-25-44_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,7263,37.18,,,1.43,0.36,,2,,,,24,,0,1,0,,
2020-08-10,online-entertainment-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,23960,141.09,,,1.76,0.33,,,,,,79,,0,4,0,,4
2020-08-10,online-entertainment-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,3128,25.68,,,2.85,0.29,,,,,,8,,0,,0,,
2020-08-10,online-entertainment-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,3084,17.59,,,2.51,0.23,,,,,,7,,0,1,0,,
2020-08-10,stacked-interests-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,2421,16.77,,,1.12,0.62,,,,,,15,,0,,0,,
2020-08-10,stacked-interests-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,5787,34.97,,,2.19,0.28,,,,,,16,,0,1,0,,
2020-08-10,stacked-interests-25-54_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,2009,10.41,,,0.74,0.7,,,,,,14,,0,,0,,
2020-08-10,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,1000,25.48,,,4.25,0.6,,,,,,6,,0,,0,,
2020-08-10,visitors-1_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,485,12.83,,,1.43,1.86,,,,,,8,,0,1,0,,
2020-08-10,visitors-1_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,732,26.47,,,3.78,0.96,,1,,,,7,,0,,0,,
2020-08-10,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,3209,44.99,,,3.21,0.44,,,,,,14,,0,,0,,
2020-08-10,visitors-2-7_all-placements,vid-trustpilot-charlotte-mickteltitles-V3-1:1,pollenary_3-hot_wc-purchase_uk,963,13.79,,,2.3,0.62,,1,,,,6,,0,,0,,
2020-08-10,visitors-2-7_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_3-hot_wc-purchase_uk,1924,35.50,,,5.07,0.36,,,,,,7,,0,,0,,
2020-08-11,"Post: ""That camp... I still get flashbacks...""","Post: ""That camp... I still get flashbacks...""","Post: ""That camp... I still get flashbacks...""",637,1.13,,,,0,,,,,,,,0,,0,,
2020-08-11,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,8296,78.89,,,3.76,0.25,1,,,,,21,,0,1,0,,
2020-08-11,customers-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,57659,503.16,1.00,503.16,2.65,0.33,,5,,,,186,,0,1,2.23,,3
2020-08-11,customers-ll-1pc_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,12967,105.67,,,3.64,0.22,,,,,,28,,0,,0,,
2020-08-11,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-purchase-cc300_uk-mixed-25-44,2527,18.11,,,2.59,0.28,,,,,,7,,0,,0,,
2020-08-11,customers-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,11790,110.01,1.00,110.01,3.67,0.25,,,,,,30,,0,,3.25,,1
2020-08-11,engagers-365-ll-1pc_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,10883,63.45,,,3.02,0.19,,,,,,21,,0,2,0,,2
2020-08-11,engagers-365-ll-1pc_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1348,7.11,,,7.11,0.07,,,,,,1,,0,,0,,
2020-08-11,life-insurance-25-44_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,2104,10.77,,,0.72,0.71,,,,,,15,,0,,0,,
2020-08-11,life-insurance-25-44_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,2419,16.54,,,2.76,0.25,,,,,,6,,0,,0,,
2020-08-11,life-insurance-25-44_all-placements,vid-zoom-icecream-V2-1:1,pollenary_1-cold_wc-registration_uk-interests,435,3.06,,,3.06,0.23,,,,,,1,,0,,0,,
2020-08-11,online-entertainment-25-54_all-placements,bread-4:5_video,pollenary_1-cold_wc-registration_uk-interests,26850,172.75,,,1.82,0.35,,1,,,,94,,0,6,0,,6
2020-08-11,online-entertainment-25-54_all-placements,vid-tv-zoom-subtitled-1:1,pollenary_1-cold_wc-registration_uk-interests,12273,84.96,,,1.73,0.4,,,,,,49,,0,1,0,,
