"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","premium_member","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"ZQ00015765","U",38,0,0,1,"£45-75K",5,"low",2,1,0,4,0,1,1
"PQ00056554","F",18,0,0,0,"<£15K",1,"med",3,0,0,6,0,1,0
"BQ00043732","M",23,1,0,0,"<£15K",1,"med",0,0,0,12,0,0,0
"XQ00036878","M",20,1,0,1,"<£15K",1,"med",2,0,0,8,0,1,1
"PQ00047182","F",42,0,1,0,"£75K+",2,"med",0,1,0,5,0,0,1
"ZQ00081324","M",67,0,0,1,"£30-45K",5,"low",0,0,0,6,0,0,1
"ZQ00090035","M",41,1,1,0,"£15-30K",1,"med",2,1,0,4,0,0,1
"XQ00096640","M",65,0,0,0,"£30-45K",3,"low",3,1,0,5,0,1,1
"PQ00037028","F",46,0,0,1,"£30-45K",1,"med",1,0,0,3,0,0,0
"AQ00052032","M",65,1,0,0,"£15-30K",4,"low",1,0,0,11,1,1,0
"BQ00042653","M",65,0,0,1,"<£15K",1,"med",0,1,0,10,0,1,0
"AQ00056540","M",39,1,0,0,"£30-45K",2,"med",3,0,0,17,0,0,0
"AQ00068339","M",70,0,1,1,"£30-45K",5,"low",0,1,0,7,0,0,1
"BQ00055284","F",71,0,1,0,"£30-45K",4,"low",1,1,0,3,0,0,0
"BQ00077841","M",63,0,1,0,"£15-30K",2,"med",0,0,0,12,0,1,0
"AQ00030303","F",66,0,1,1,"<£15K",3,"low",2,0,0,7,0,1,1
"BQ00040454","M",60,1,0,0,"£30-45K",4,"low",3,0,0,1,0,1,0
"AQ00027847","F",60,1,0,1,"£45-75K",1,"low",2,1,0,9,0,1,0
"ZQ00059385","M",44,1,0,1,"<£15K",1,"high",0,0,0,8,0,1,0
"AQ0003047","M",63,1,0,1,"£15-30K",1,"low",3,0,0,7,0,1,0
"AQ00059278","F",36,1,1,1,"£30-45K",3,"med",2,1,0,5,1,1,0
"AQ00035325","F",26,0,1,1,"£30-45K",1,"low",1,1,1,9,0,0,0
"XQ00060157","M",73,0,1,1,"£15-30K",5,"low",0,1,0,7,0,1,0
"BQ00079197","M",38,1,0,1,"£30-45K",1,"Unknown",0,0,0,5,1,1,0
"XQ00051668","F",49,0,1,0,"£30-45K",2,"low",0,1,0,3,1,1,0
"AQ00056733","M",19,1,0,0,"£15-30K",1,"med",0,0,0,15,0,0,0
"BQ00038325","M",20,0,0,0,"£15-30K",1,"high",0,0,0,7,0,1,0
"ZQ00031378","F",40,0,0,1,"£30-45K",1,"low",4,0,0,7,1,1,0
"ZQ00067473","M",50,0,1,1,"£15-30K",2,"low",0,0,0,0,0,1,0
"ZQ00011837","F",43,1,0,1,"£15-30K",2,"med",1,1,1,21,0,1,1
"XQ00082747","F",71,1,1,0,"£15-30K",5,"med",1,1,0,8,0,1,0
"AQ00073206","M",47,1,0,0,"£30-45K",3,"high",0,1,0,2,1,0,1
"ZQ00084809","F",74,1,1,0,"<£15K",1,"med",1,1,0,13,0,1,0
"XQ00034359","F",75,1,0,0,"<£15K",2,"med",0,1,0,3,0,1,0
"ZQ00095558","F",68,0,1,1,"£15-30K",4,"low",3,1,0,2,1,1,0
"XQ00094131","M",38,1,1,0,"£15-30K",4,"med",2,0,1,2,0,1,0
"PQ0007584","F",69,0,0,0,"£15-30K",2,"low",3,0,0,7,0,0,0
"XQ00084937","M",45,0,0,0,"£45-75K",3,"low",3,0,0,10,0,1,1
"ZQ00034823","F",39,0,0,0,"£30-45K",1,"low",1,0,0,4,1,0,0
"ZQ00051445","F",21,1,1,0,"<£15K",3,"low",0,0,0,6,0,0,0
"ZQ00020826","F",42,0,0,0,"£45-75K",1,"low",4,0,1,18,0,1,1
"ZQ00043189","M",61,0,1,1,"£15-30K",2,"low",2,0,0,5,1,1,0
"BQ000247","M",52,0,0,1,"£45-75K",3,"med",2,0,0,10,0,1,1
"ZQ00034320","M",60,0,0,1,"£30-45K",1,"low",4,0,0,7,0,0,1
"BQ00068874","M",66,1,1,1,"<£15K",4,"low",2,0,0,4,0,1,0
"PQ00027345","M",21,1,0,0,"£15-30K",1,"high",0,0,0,6,1,0,0
"BQ0007532","M",72,0,0,0,"<£15K",3,"low",2,1,0,5,0,1,0
"ZQ00017933","M",68,1,0,1,"<£15K",2,"low",0,0,0,2,0,1,0
"PQ00083455","M",75,1,1,0,"<£15K",3,"high",2,0,0,14,0,1,1
"PQ00060169","M",30,0,1,1,"£15-30K",1,"med",0,0,1,4,0,1,0
"PQ00020338","M",18,0,1,1,"<£15K",1,"low",0,1,0,5,0,1,0
"ZQ0006454","M",50,1,0,1,"£15-30K",2,"low",1,1,0,7,0,1,1
"BQ00040499","F",71,1,1,1,"£15-30K",3,"med",2,1,0,3,0,1,1
"AQ0008864","M",41,0,1,0,"£45-75K",3,"low",2,0,0,3,0,1,0
"BQ00097284","F",40,1,0,0,"£30-45K",5,"med",2,1,0,5,0,0,1
"ZQ00028781","F",36,0,0,0,"£45-75K",2,"low",2,1,0,5,0,0,0
"PQ00016655","M",44,1,1,0,"£30-45K",1,"high",0,1,0,1,0,0,1
"XQ00014030","M",47,1,1,0,"£15-30K",4,"low",1,1,0,13,0,1,0
"AQ00070706","F",71,0,0,1,"£15-30K",1,"high",2,1,0,15,0,1,1
"PQ00065143","M",22,1,0,0,"£30-45K",1,"high",2,0,0,3,0,1,0
"BQ00040160","M",45,0,1,0,"£15-30K",4,"low",2,0,0,16,0,0,1
"XQ00093536","F",73,1,0,1,"<£15K",3,"med",1,0,0,5,0,1,0
"XQ00022668","F",75,0,0,0,"£15-30K",2,"low",3,0,0,1,0,1,1
"AQ00041347","M",47,1,1,0,"£30-45K",1,"low",2,1,0,8,1,0,1
"ZQ00045925","U",71,0,0,0,"<£15K",3,"high",0,0,0,3,0,1,1
"PQ00097283","M",43,0,0,0,"£30-45K",3,"low",1,0,0,9,1,1,1
"XQ0009122","M",44,0,0,0,"£30-45K",1,"high",1,1,0,11,0,1,0
"AQ00039853","F",63,0,0,0,"£30-45K",1,"low",0,0,0,12,1,0,0
"AQ00024035","M",72,0,0,0,"<£15K",4,"low",2,1,0,6,0,0,0
"PQ00014891","M",61,1,0,0,"£15-30K",1,"low",3,1,0,13,0,1,0
"BQ00018061","M",45,0,0,0,"<£15K",4,"low",0,0,1,5,0,1,0
"AQ00049849","F",41,1,0,0,"£15-30K",5,"med",0,1,0,5,0,1,0
"XQ00051321","M",30,1,0,1,"£15-30K",1,"high",2,1,1,9,0,1,0
"XQ00034539","M",65,0,1,0,"£15-30K",3,"med",1,1,0,9,0,1,0
"AQ00061710","M",21,0,1,0,"£45-75K",1,"med",0,0,0,9,0,1,1
"XQ00058996","F",47,0,0,0,"£45-75K",3,"low",2,0,0,2,0,0,1
"ZQ00053879","M",37,1,1,1,"£15-30K",3,"low",0,1,0,2,0,1,0
"BQ00040746","M",73,1,0,0,"<£15K",4,"low",1,0,0,6,0,1,0
"AQ00079871","F",46,1,1,0,"£15-30K",1,"med",1,1,0,14,0,0,0
"XQ00016460","F",46,0,0,0,"£15-30K",2,"low",2,0,0,6,0,1,0
"ZQ00087454","M",48,0,0,0,"£30-45K",2,"med",2,1,1,18,0,0,0
"XQ00091546","M",38,0,0,1,"£30-45K",4,"low",3,0,0,1,0,0,0
"PQ00089044","M",64,1,1,0,"£30-45K",3,"low",0,0,0,5,0,0,0
"ZQ00038377","M",72,0,0,0,"£15-30K",4,"med",1,0,0,4,0,1,0
"AQ00017711","M",48,0,0,0,"£45-75K",1,"med",0,0,0,11,0,1,0
"AQ00086367","M",49,0,0,0,"£45-75K",4,"low",1,0,0,15,0,0,1
"BQ00078171","F",37,0,0,1,"£45-75K",5,"med",0,1,0,3,0,0,1
"AQ00069248","U",37,0,0,0,"£45-75K",5,"low",0,0,0,3,1,1,1
"PQ00035382","M",20,0,0,0,"£15-30K",1,"med",0,0,0,6,0,1,1
"BQ00039290","M",70,0,1,1,"<£15K",4,"low",2,1,0,5,0,1,0
"PQ0009303","M",61,0,0,1,"£75K+",4,"high",2,0,0,3,1,0,1
"XQ000552","M",21,0,0,1,"<£15K",1,"high",1,1,0,6,0,1,0
"BQ000927","M",46,1,0,0,"£30-45K",5,"low",0,1,1,32,0,0,1
"XQ0004736","F",43,1,0,1,"£30-45K",3,"low",0,0,0,1,0,1,0
"BQ00095784","U",63,1,0,0,"£30-45K",2,"med",2,0,1,12,0,0,1
"AQ00079445","F",19,0,0,0,"<£15K",1,"med",0,0,0,9,0,1,0
"PQ00053548","M",61,1,1,1,"£15-30K",2,"low",0,0,0,3,1,0,1
"BQ00046346","M",47,0,0,1,"£15-30K",1,"low",3,0,0,8,1,1,1
"ZQ00047898","M",20,1,0,0,"£15-30K",1,"med",0,0,0,8,0,0,0
"BQ00024368","F",73,1,0,1,"£15-30K",3,"med",2,1,0,6,0,1,0
"XQ00069267","F",54,1,1,0,"£30-45K",1,"high",3,0,0,8,0,1,1
"PQ00088002","M",18,1,1,1,"£15-30K",1,"high",0,0,0,11,0,1,1
"BQ00078928","F",21,0,1,0,"£15-30K",1,"med",2,0,0,7,1,1,1
"ZQ00019859","F",35,1,0,0,"£45-75K",1,"low",2,0,0,8,0,1,1
"AQ0002340","F",47,1,0,0,"£30-45K",3,"low",0,0,0,8,1,0,0
"PQ0003351","M",73,1,0,0,"<£15K",4,"low",2,1,0,7,0,1,0
"ZQ00072449","F",68,0,1,0,"<£15K",5,"low",2,1,0,4,0,1,0
"AQ00065400","M",43,1,0,1,"£45-75K",2,"med",0,0,0,10,0,1,0
"BQ00050561","F",69,0,1,0,"£15-30K",5,"med",1,0,0,5,0,0,0
"PQ00030769","M",20,0,0,1,"£15-30K",2,"high",0,0,1,7,0,1,1
"AQ00089287","F",48,1,1,1,"<£15K",2,"low",0,1,0,14,0,1,0
"BQ00086319","M",41,0,1,1,"£30-45K",1,"low",2,1,1,23,1,1,0
"ZQ00059733","M",63,1,0,1,"£30-45K",3,"low",0,0,0,6,1,0,0
"AQ00019165","M",72,0,1,0,"<£15K",1,"med",3,0,0,5,0,1,0
"AQ000551","M",18,0,0,0,"£15-30K",1,"med",1,1,0,7,0,1,0
"AQ0007902","F",48,0,1,0,"£30-45K",3,"low",0,0,0,8,0,1,0
"ZQ00071142","M",63,1,1,0,"£45-75K",1,"low",4,1,0,8,1,1,1
"AQ00030206","F",55,0,0,1,"£45-75K",3,"med",2,0,1,9,0,0,1
"BQ00082160","F",67,0,0,0,"<£15K",5,"low",0,1,0,10,0,1,0
"ZQ00096503","M",69,1,0,0,"£15-30K",4,"low",1,0,0,9,0,0,0
"ZQ00015668","M",38,0,0,0,"£30-45K",1,"med",0,1,0,4,0,1,1
"BQ00062881","F",46,0,0,1,"£30-45K",2,"med",1,1,0,11,0,0,1
"XQ00079366","F",60,0,0,1,"£75K+",4,"med",0,0,1,20,1,1,1
"XQ00036552","M",70,1,1,0,"<£15K",2,"low",1,0,0,3,0,1,1
"XQ0007690","F",47,0,0,0,"£15-30K",3,"high",2,0,0,7,0,1,0
"ZQ00082406","M",56,0,1,0,"£15-30K",4,"high",2,0,0,9,0,1,0
"ZQ00023749","F",26,1,0,0,"£30-45K",1,"low",2,1,1,12,0,1,0
"ZQ00028508","M",27,0,0,0,"£45-75K",1,"high",1,0,1,6,0,0,1
"ZQ00078846","M",48,0,0,1,"£30-45K",1,"low",0,1,1,23,0,1,1
"AQ00032684","M",69,0,0,0,"£15-30K",1,"low",1,0,0,11,0,0,0
"XQ00038347","M",70,0,0,1,"<£15K",2,"med",1,0,0,8,0,0,0
"BQ00017836","F",40,0,1,0,"£30-45K",1,"low",1,1,0,16,1,0,0
"AQ00090108","F",40,0,1,1,"£15-30K",3,"med",2,0,0,21,0,1,1
"ZQ00044651","F",49,1,0,0,"£15-30K",2,"med",1,0,1,9,0,0,0
"AQ00063069","M",68,1,0,1,"<£15K",5,"low",0,0,0,5,0,1,0
"BQ00017258","F",72,0,0,1,"<£15K",5,"med",1,1,0,7,0,0,0
"BQ00080606","M",49,0,0,1,"£30-45K",4,"low",3,1,0,8,0,1,0
"BQ00083267","F",21,0,0,1,"£15-30K",1,"high",2,0,0,6,0,1,0
"BQ0005095","M",50,1,0,0,"£45-75K",1,"low",4,0,0,6,0,1,0
"PQ00096356","F",62,0,0,0,"£30-45K",1,"med",0,0,0,10,0,0,1
"PQ00086622","M",75,1,0,1,"£15-30K",3,"low",1,1,0,2,0,1,1
"BQ00068090","M",66,0,1,0,"£15-30K",5,"med",2,0,0,6,0,1,0
"ZQ00088490","F",38,0,0,0,"£30-45K",1,"med",1,0,0,5,0,0,1
"PQ0003682","M",47,0,0,0,"£30-45K",3,"low",3,1,0,12,0,0,1
"XQ00083693","M",41,1,0,0,"£75K+",2,"low",0,0,0,7,1,1,1
"ZQ00070601","F",62,0,0,0,"£75K+",1,"low",3,1,1,5,1,0,1
"BQ00088509","M",44,0,0,1,"£45-75K",2,"low",0,1,0,4,0,0,1
"ZQ00036075","M",43,0,0,1,"£45-75K",3,"med",2,1,1,3,0,0,1
"XQ00046127","F",63,0,1,1,"£75K+",4,"low",0,1,1,19,0,0,1
"XQ00092614","M",61,0,0,1,"£15-30K",2,"low",2,0,0,9,0,1,1
"XQ00098904","M",36,1,0,1,"£30-45K",5,"med",3,1,0,7,0,1,1
"XQ00048935","M",68,1,1,0,"£15-30K",2,"high",0,1,0,10,0,1,0
"BQ00066685","F",65,1,1,1,"£15-30K",3,"med",3,1,0,19,0,1,0
"XQ00050386","M",47,1,0,0,"£15-30K",3,"low",0,0,0,7,0,1,0
"XQ00015249","F",18,1,0,0,"£45-75K",1,"high",0,0,0,7,0,1,1
"AQ00059929","M",71,1,0,1,"<£15K",2,"low",3,1,0,13,1,1,0
"ZQ00023183","M",69,0,1,1,"<£15K",4,"low",1,1,0,6,0,0,0
"XQ00021472","M",21,0,0,0,"<£15K",1,"high",0,0,0,10,1,1,0
"PQ00076078","M",43,0,0,0,"£30-45K",1,"low",1,1,0,2,1,0,1
"XQ00041235","F",45,0,0,0,"£45-75K",2,"low",2,0,0,12,0,1,0
"PQ0009179","M",39,1,0,0,"£45-75K",3,"low",2,0,0,9,0,0,1
"XQ00020188","M",35,1,0,0,"£75K+",1,"low",0,0,0,10,1,1,0
"ZQ00067261","M",70,0,1,0,"£15-30K",5,"high",1,1,0,8,0,1,0
"AQ00096927","F",64,1,1,1,"£30-45K",5,"low",1,0,1,1,0,0,1
"XQ0009648","F",73,0,0,0,"£30-45K",4,"low",4,0,0,9,0,0,0
"BQ00069938","M",35,0,0,1,"£30-45K",1,"high",1,0,0,13,1,1,0
"BQ00079100","M",37,0,0,0,"£30-45K",3,"low",1,0,0,4,0,1,0
"BQ00073481","M",36,1,0,0,"£15-30K",4,"high",1,1,0,13,0,1,0
"AQ00021734","M",70,1,0,1,"<£15K",2,"low",1,0,0,8,0,1,0
"BQ0009263","F",25,1,0,1,"£15-30K",2,"med",0,0,0,8,0,1,0
"PQ00059190","M",49,1,0,1,"£30-45K",1,"med",2,1,0,5,0,0,0
"XQ0003421","M",74,1,0,0,"£15-30K",4,"low",0,0,1,16,0,1,0
"PQ00062595","F",49,0,0,0,"£30-45K",1,"high",0,0,1,15,0,1,1
"BQ00018953","M",39,0,0,0,"£15-30K",3,"low",0,1,0,7,0,1,1
"XQ00085126","M",46,0,0,0,"£45-75K",1,"high",1,0,1,4,0,1,1
"BQ00037949","F",39,0,0,0,"£15-30K",1,"low",0,0,0,5,0,1,0
"BQ00095659","M",72,0,0,1,"<£15K",2,"med",0,1,0,4,0,1,0
"PQ00044871","F",24,0,0,0,"£15-30K",1,"med",0,0,0,12,0,0,0
"AQ00079748","F",35,1,0,0,"£15-30K",3,"low",0,0,1,22,0,0,0
"BQ00019074","M",39,0,0,0,"£30-45K",3,"low",0,0,0,12,1,0,0
"ZQ00040142","M",41,0,0,1,"£15-30K",2,"high",3,0,1,9,0,0,0
"XQ00045152","M",20,0,1,0,"£15-30K",1,"med",0,1,0,7,0,1,0
"AQ00040196","F",22,0,0,0,"<£15K",1,"high",0,0,0,10,0,1,0
"PQ00010549","M",58,0,1,0,"<£15K",1,"high",1,1,0,4,0,1,0
"XQ00043162","M",40,0,1,0,"£15-30K",1,"high",2,0,1,34,0,1,0
"PQ00032421","F",19,1,1,0,"£30-45K",1,"high",0,1,0,5,0,1,0
"PQ0007127","M",68,1,0,0,"<£15K",5,"low",0,0,0,14,1,1,1
"XQ00063698","M",65,0,0,1,"£15-30K",4,"med",0,1,0,7,0,1,0
"ZQ00040650","M",39,0,0,0,"£15-30K",4,"low",1,0,0,5,0,1,1
"PQ00068602","M",75,1,0,0,"£15-30K",3,"med",2,1,0,4,0,1,1
"XQ00067407","M",75,0,0,0,"<£15K",2,"low",1,0,0,9,0,1,0
"BQ00040948","M",49,0,0,1,"£45-75K",3,"med",1,1,1,4,0,1,1
"BQ00077981","F",75,0,1,0,"£15-30K",3,"low",1,0,0,4,0,1,0
"ZQ00035766","M",38,1,0,0,"£15-30K",1,"low",2,1,0,16,0,1,1
"PQ00074089","F",50,0,0,0,"£45-75K",1,"low",0,0,1,19,0,0,1
"BQ00089466","F",46,1,1,0,"£30-45K",2,"med",1,1,0,9,0,0,0
"ZQ00015874","M",40,1,0,1,"£30-45K",4,"low",1,0,0,8,0,1,0
"PQ00091709","M",71,1,0,0,"<£15K",5,"low",1,1,0,6,0,0,0
"XQ00044569","M",72,1,0,1,"£15-30K",5,"high",1,0,0,6,0,1,0
"ZQ00056256","M",49,1,1,0,"£45-75K",4,"low",1,0,0,13,0,1,0
"PQ00075710","F",20,0,0,0,"£15-30K",1,"med",0,0,0,7,0,1,0
"AQ00065928","F",72,1,0,0,"£30-45K",2,"low",1,0,0,7,0,1,1
"AQ00088617","F",65,0,0,0,"£15-30K",5,"high",1,1,0,10,0,1,0
"AQ00012362","M",43,1,0,0,"<£15K",5,"med",3,0,0,8,0,1,0
"XQ00058221","F",62,0,0,0,"£30-45K",3,"low",3,0,1,19,0,0,1
"AQ00092662","F",36,0,0,0,"£15-30K",3,"low",0,1,0,9,0,1,0
"AQ00053494","M",39,1,1,1,"£45-75K",1,"low",1,0,1,10,0,1,0
"BQ00058167","M",42,1,1,0,"£15-30K",1,"low",2,1,1,8,0,0,0
"AQ00072959","M",36,1,0,1,"£30-45K",3,"low",0,1,0,4,1,1,0
"ZQ00094308","M",73,1,0,0,"<£15K",3,"low",4,0,0,15,1,1,0
"XQ00018256","F",21,1,0,0,"£15-30K",1,"high",0,0,0,7,0,1,1
"PQ00085552","M",35,1,0,1,"£30-45K",4,"low",2,1,0,10,0,1,1
"PQ00019090","M",44,0,1,1,"£30-45K",1,"low",1,0,0,13,0,1,1
"BQ00064328","U",42,0,0,1,"£75K+",3,"low",2,1,0,5,1,0,1
"XQ00081684","M",21,1,0,1,"£15-30K",3,"high",0,1,0,10,1,1,0
"AQ00067075","M",70,0,1,1,"£45-75K",2,"med",0,1,0,8,0,1,1
"PQ00054304","F",41,0,0,1,"£30-45K",1,"low",1,1,0,7,1,1,0
"ZQ00092222","M",66,0,0,1,"£15-30K",5,"low",3,0,0,7,0,1,0
"XQ00062598","F",64,0,0,0,"£30-45K",1,"low",2,1,0,9,1,1,1
"XQ00057401","M",70,1,0,0,"£30-45K",4,"low",1,0,0,3,1,0,0
"AQ00048938","F",64,0,1,0,"£15-30K",2,"high",3,1,0,5,0,0,0
"BQ00028104","F",73,0,1,0,"£30-45K",1,"low",1,1,1,4,0,1,0
"PQ00064572","M",19,1,0,0,"£15-30K",4,"high",0,0,1,17,0,1,0
"XQ0002966","F",75,0,0,1,"£15-30K",3,"low",1,0,0,11,0,1,0
"BQ00087128","M",47,1,1,0,"£45-75K",1,"low",2,0,0,11,0,0,1
"XQ0006330","M",21,0,1,0,"£30-45K",1,"high",0,1,1,14,1,1,0
"ZQ00011452","M",35,0,1,0,"£45-75K",1,"med",2,1,0,10,0,1,1
"PQ00012924","U",46,0,1,1,"£15-30K",2,"high",2,1,0,8,0,0,1
"XQ00060293","U",45,0,0,0,"£30-45K",3,"low",1,0,0,8,1,1,0
"BQ00068292","M",36,0,0,0,"£75K+",4,"low",0,1,0,1,1,0,1
"PQ00091853","M",43,0,0,0,"£30-45K",3,"low",0,1,0,1,0,1,1
"BQ00078176","F",19,0,1,0,"<£15K",2,"med",0,1,0,9,1,1,1
"PQ00016963","F",47,1,1,0,"£15-30K",1,"low",0,1,0,0,0,1,0
"BQ00079902","F",61,0,0,0,"£30-45K",1,"med",1,0,0,3,0,0,1
"ZQ00044213","M",28,1,0,0,"£45-75K",1,"med",1,1,1,14,1,0,1
"PQ00064504","M",21,1,1,1,"£15-30K",1,"low",0,0,0,7,0,1,0
"PQ00088223","M",61,1,0,0,"£45-75K",1,"low",1,0,0,5,1,1,1
"AQ00025315","M",72,1,0,0,"<£15K",2,"low",0,1,0,5,0,1,0
"ZQ00047406","M",42,1,0,0,"£30-45K",2,"low",1,0,1,6,1,1,0
"PQ00072264","M",48,1,1,0,"£15-30K",3,"med",2,1,0,11,0,1,1
"ZQ00022291","F",40,1,1,0,"£75K+",3,"low",1,0,0,6,0,0,1
"XQ0002983","M",64,0,1,1,"£15-30K",2,"low",0,1,1,19,0,0,0
"PQ00094799","M",36,0,1,1,"£15-30K",1,"low",2,1,0,2,0,1,0
"AQ00039125","M",18,0,0,0,"<£15K",1,"high",0,0,0,11,0,0,0
"XQ00011476","M",38,0,1,0,"£45-75K",1,"med",1,0,0,5,0,0,1
"AQ00099011","M",54,0,1,0,"£15-30K",2,"high",2,0,0,1,0,0,0
"ZQ00094573","F",45,1,0,0,"£30-45K",1,"med",2,0,0,1,0,1,0
"AQ00076474","F",64,1,0,0,"£45-75K",1,"low",0,0,0,9,0,0,1
"BQ00088211","F",42,1,0,0,"£15-30K",1,"low",3,0,0,7,0,1,1
"BQ00021085","F",66,0,0,0,"<£15K",3,"med",0,0,0,13,0,0,0
"XQ00094040","F",37,0,0,1,"<£15K",1,"med",2,0,1,19,0,1,0
"BQ0006983","M",74,1,0,0,"<£15K",4,"med",1,0,0,5,0,0,0
"PQ00081475","M",50,1,0,1,"£45-75K",3,"high",3,0,1,9,0,1,0
"XQ00057780","F",74,1,0,1,"<£15K",5,"low",2,0,0,7,0,1,1
"XQ00070814","M",73,1,0,1,"<£15K",1,"low",0,0,0,14,0,1,0
"PQ00065009","M",74,0,0,1,"<£15K",2,"low",4,0,0,1,0,0,1
"PQ00030498","F",20,0,0,1,"£15-30K",1,"high",0,0,0,6,0,1,0
"ZQ0002014","M",72,1,0,1,"<£15K",1,"med",2,1,0,12,0,0,0
"ZQ00032453","M",20,0,0,1,"£15-30K",1,"low",0,0,0,2,0,1,0
"PQ0004620","M",43,0,0,0,"£15-30K",4,"low",1,0,0,5,0,1,0
"AQ00096721","M",60,0,1,0,"£30-45K",1,"low",3,0,1,11,0,0,0
"AQ00077863","M",20,1,0,0,"<£15K",1,"med",0,1,0,6,0,1,0
"XQ00057245","F",46,0,1,0,"£45-75K",2,"low",1,0,0,10,0,1,1
"ZQ00030728","F",38,0,0,1,"£45-75K",1,"low",2,0,0,11,0,1,1
"BQ00036992","F",36,1,0,1,"£15-30K",3,"low",3,0,0,10,0,1,0
"XQ00087593","F",37,0,1,0,"£15-30K",1,"low",0,1,0,7,0,1,0
"BQ00037685","M",43,1,0,1,"£45-75K",1,"low",2,1,0,1,1,0,1
"PQ00051030","F",47,0,0,0,"£15-30K",2,"low",1,0,0,9,0,1,1
"AQ00032815","F",38,0,0,1,"£15-30K",2,"low",1,0,0,9,0,1,0
"AQ0007840","M",48,1,0,0,"£45-75K",5,"high",0,0,0,5,0,1,1
"XQ0006328","F",47,1,1,0,"£30-45K",4,"high",0,1,0,5,0,0,0
"XQ00093191","M",69,0,0,0,"£15-30K",2,"low",0,0,0,3,0,1,1
"PQ0007058","F",74,1,0,0,"£15-30K",5,"med",1,0,1,7,0,1,0
"XQ00095658","F",20,0,0,0,"<£15K",1,"high",0,0,0,7,0,1,0
"BQ00086543","F",36,1,1,0,"£15-30K",1,"high",0,0,0,9,0,1,0
"BQ00034968","M",21,1,0,0,"<£15K",1,"high",0,0,0,16,0,1,0
"ZQ00045903","M",60,1,0,0,"£30-45K",1,"low",0,0,0,3,1,1,0
"AQ00049000","F",18,0,0,0,"£30-45K",4,"low",0,0,0,4,0,0,1
"PQ0005133","M",67,0,0,1,"<£15K",3,"low",0,0,0,11,0,1,0
"XQ0005948","M",18,0,0,0,"£15-30K",1,"high",0,0,0,5,0,1,0
"ZQ00090462","F",74,1,0,0,"<£15K",4,"med",1,1,0,4,0,1,0
"AQ00099892","M",50,0,0,0,"£45-75K",3,"high",2,1,0,5,0,1,1
"ZQ00076869","M",36,1,1,0,"£15-30K",1,"low",1,1,0,4,1,1,0
"AQ00011818","M",44,0,0,0,"£15-30K",3,"low",0,0,0,4,0,0,0
"PQ00049935","M",74,1,0,0,"£30-45K",4,"med",2,0,0,6,0,1,1
"XQ00030717","F",45,0,0,0,"£30-45K",1,"high",3,1,1,5,1,0,0
"PQ00076173","M",74,0,1,0,"£15-30K",3,"high",2,0,0,14,0,1,0
"PQ00026493","M",48,0,1,1,"£45-75K",1,"med",1,0,0,3,1,0,0
"XQ00030635","M",21,1,0,1,"<£15K",1,"high",0,0,0,9,0,1,0
"ZQ00053610","M",33,1,1,0,"£30-45K",1,"low",1,1,0,12,1,1,0
"AQ00085148","F",72,1,1,1,"£30-45K",4,"low",0,1,0,3,0,0,1
"XQ00031815","M",36,0,0,0,"£45-75K",4,"med",2,1,0,8,0,1,1
"PQ00053474","M",63,0,0,0,"£30-45K",3,"low",2,0,0,8,0,1,0
"ZQ00035637","F",63,1,0,0,"£30-45K",1,"low",2,0,0,5,1,0,1
"PQ00040065","M",65,0,0,1,"£30-45K",5,"low",2,0,0,2,1,0,0
"ZQ00017289","M",46,0,0,0,"£30-45K",3,"high",2,0,0,2,0,0,0
"AQ00059430","F",57,0,0,1,"£15-30K",1,"low",1,0,0,12,0,1,0
"PQ00012154","M",67,1,0,1,"£15-30K",3,"low",0,0,0,10,0,1,0
"BQ00040601","M",62,0,1,0,"£30-45K",2,"low",0,1,0,6,0,1,1
"PQ00017327","F",61,0,0,1,"£15-30K",5,"med",1,1,0,8,1,1,1
"ZQ00021651","M",44,0,1,1,"£30-45K",3,"low",4,1,0,13,0,1,0
"BQ00065250","F",23,0,1,0,"£30-45K",3,"high",0,0,0,11,0,1,0
"ZQ00046761","M",43,0,1,1,"£15-30K",4,"low",0,1,0,2,0,0,0
"XQ00068287","M",35,0,1,0,"£30-45K",1,"low",2,1,0,10,0,1,1
"ZQ00022954","M",40,0,0,1,"£30-45K",2,"low",0,0,0,6,0,1,1
"PQ00043898","M",43,0,0,0,"£45-75K",5,"low",2,0,0,10,0,0,1
"BQ00015316","F",61,1,1,1,"£30-45K",2,"low",1,1,1,31,0,1,1
"ZQ00029906","M",19,0,0,0,"£15-30K",1,"high",0,0,0,5,0,1,1
"AQ00056262","M",75,1,1,0,"£15-30K",5,"low",2,0,0,7,0,1,0
"XQ00017928","M",72,0,1,1,"<£15K",4,"med",1,0,0,8,0,0,0
"PQ00049965","M",45,1,0,0,"£75K+",1,"high",1,1,0,5,1,0,1
"PQ00093211","F",69,1,0,0,"£30-45K",5,"high",1,0,0,3,0,0,0
"ZQ00093601","M",47,0,0,0,"£30-45K",3,"low",3,0,0,1,1,0,0
"PQ00037089","F",71,0,0,1,"£15-30K",1,"low",3,1,0,8,0,0,0
"PQ00021423","U",69,1,0,0,"<£15K",2,"low",3,0,0,3,0,1,0
"XQ00033673","M",45,0,0,0,"£30-45K",3,"high",4,0,0,11,0,0,1
