"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"ZQ00098413","M",75,0,1,1,"£30-45K",5,"low",0,0,3,0,1,0
"XQ00040352","M",45,1,0,1,"£30-45K",1,"low",0,0,7,1,0,1
"XQ00097033","M",18,0,0,1,"<£15K",2,"high",0,0,2,0,0,0
"AQ00077498","M",50,0,1,0,"£45-75K",3,"low",2,1,10,0,1,1
"XQ00043195","F",50,0,1,1,"<£15K",1,"low",0,1,4,0,1,1
"XQ00060672","M",64,0,0,1,"£15-30K",1,"low",0,0,17,0,1,0
"AQ00033932","M",44,1,0,1,"£15-30K",1,"low",1,0,8,0,1,1
"BQ00063800","F",47,0,0,0,"£45-75K",3,"low",1,1,13,0,1,0
"AQ00021205","M",21,0,1,0,"<£15K",1,"high",0,1,5,0,1,0
"ZQ00063264","M",70,1,1,0,"£30-45K",5,"low",0,1,10,0,1,1
"XQ00016287","F",71,1,0,1,"<£15K",5,"low",1,0,8,0,1,1
"ZQ00058617","F",18,0,0,1,"<£15K",1,"med",0,0,10,0,1,0
"XQ00044075","U",38,0,1,0,"£30-45K",1,"low",1,0,2,1,1,0
"XQ00087195","M",43,1,0,1,"£30-45K",3,"med",0,0,8,0,0,1
"BQ00018489","F",67,1,0,0,"<£15K",3,"low",2,0,4,0,1,0
"PQ00070061","M",28,1,0,1,"£30-45K",1,"low",1,0,6,0,0,1
"BQ00067804","M",61,1,0,0,"£75K+",3,"low",2,1,13,1,0,1
"ZQ00037837","M",35,0,0,0,"£45-75K",1,"low",2,1,6,0,1,0
"XQ00020919","M",66,1,1,0,"£15-30K",3,"high",1,0,4,0,1,0
"ZQ0009065","M",27,0,0,0,"£30-45K",1,"med",1,1,12,1,1,0
"AQ00090057","M",69,1,0,1,"£15-30K",1,"low",1,0,8,0,1,0
"BQ00035114","M",47,0,0,0,"£30-45K",2,"low",2,0,8,0,0,0
"XQ00078334","M",37,0,1,0,"£75K+",2,"med",1,0,19,0,0,1
"ZQ00059349","F",39,0,0,0,"£75K+",1,"high",2,1,6,1,1,1
"PQ00049939","M",60,0,0,1,"£30-45K",2,"low",1,0,31,0,1,1
"AQ00035897","M",44,1,0,0,"£15-30K",3,"low",0,0,5,0,0,0
"AQ0003531","M",19,1,1,0,"£75K+",1,"med",0,0,7,0,1,1
"ZQ00067249","M",38,1,0,0,"£45-75K",1,"low",0,0,6,0,0,1
"PQ00067985","F",37,1,1,1,"£30-45K",1,"low",3,0,11,0,1,0
"AQ00041772","M",74,0,1,0,"£15-30K",2,"low",1,0,11,1,1,0
"ZQ00042873","M",69,0,0,1,"£30-45K",5,"low",1,1,8,0,0,0
"BQ0001551","M",42,0,1,0,"£15-30K",1,"low",0,0,8,0,1,0
"AQ00091960","M",45,0,1,0,"£15-30K",1,"low",1,0,8,0,1,0
"ZQ00021692","M",41,0,0,1,"£15-30K",2,"low",1,0,15,0,1,0
"AQ00043748","M",69,0,0,1,"£15-30K",3,"low",2,1,4,0,0,0
"BQ00013935","F",72,1,1,0,"£15-30K",4,"low",0,0,9,0,1,0
"PQ00094068","M",19,0,0,0,"£15-30K",1,"high",0,1,9,0,1,0
"ZQ0004176","M",40,0,1,0,"£15-30K",1,"low",0,0,3,0,1,0
"ZQ0008627","M",73,0,0,0,"<£15K",3,"low",1,1,10,0,1,0
"AQ00075494","M",43,1,0,1,"£30-45K",3,"low",3,1,6,0,1,0
"ZQ00023784","M",46,0,1,0,"£75K+",3,"med",2,0,3,1,0,1
"BQ00019243","M",62,0,0,1,"£30-45K",2,"med",3,0,6,0,0,1
"BQ00073081","M",73,0,0,0,"<£15K",3,"low",2,0,2,0,1,0
"BQ00065759","M",38,0,1,1,"£75K+",2,"med",0,0,12,1,0,1
"ZQ00067592","M",38,1,0,0,"£30-45K",3,"low",1,0,6,1,0,0
"AQ00060704","U",36,0,0,0,"<£15K",1,"low",3,0,7,0,1,0
"AQ00059693","F",47,0,1,0,"£15-30K",4,"med",1,1,5,0,0,0
"BQ00034141","M",47,0,0,1,"£15-30K",1,"low",4,0,12,1,0,0
"XQ00044783","M",49,0,0,0,"£30-45K",1,"med",1,1,15,1,0,1
"BQ00070402","F",46,1,0,1,"<£15K",3,"low",1,1,21,0,1,0
"XQ00088491","M",48,0,1,0,"£30-45K",1,"low",0,1,3,0,1,0
"ZQ0004766","F",45,1,0,0,"£15-30K",1,"high",2,0,11,0,1,0
"BQ00094246","M",49,1,0,0,"£30-45K",4,"low",2,0,10,0,0,0
"PQ0005336","M",64,1,0,0,"£30-45K",1,"low",0,0,8,1,1,0
"XQ00088498","M",40,1,0,0,"£30-45K",1,"low",1,0,5,0,1,1
"XQ00072901","M",50,0,1,0,"£15-30K",5,"low",1,0,9,0,1,0
"AQ00042794","M",18,1,0,0,"£15-30K",2,"low",0,0,7,0,0,1
"AQ00077114","F",69,0,1,0,"£30-45K",5,"low",2,1,9,1,0,0
"ZQ00012224","F",60,1,1,1,"£15-30K",2,"low",2,1,11,0,1,0
"BQ00063424","M",19,0,1,1,"£15-30K",1,"med",0,0,13,0,1,0
"XQ00056535","M",39,1,0,1,"£15-30K",3,"low",1,0,1,0,1,0
"XQ00088361","M",64,0,0,0,"<£15K",1,"low",1,0,12,0,1,0
"XQ00045512","M",48,0,0,1,"£15-30K",2,"low",0,1,4,1,0,0
"PQ00053218","M",61,0,0,0,"£30-45K",1,"low",0,0,3,0,1,0
"XQ00054374","M",72,0,1,1,"£15-30K",4,"low",2,0,4,0,1,0
"BQ00060304","F",68,0,1,1,"£15-30K",2,"low",2,0,10,1,1,0
"XQ00057911","M",71,0,0,0,"£15-30K",5,"low",4,1,8,0,0,0
"BQ00030170","F",49,1,0,0,"£15-30K",1,"low",1,0,10,0,1,0
"AQ00095242","M",61,0,0,0,"£30-45K",2,"high",1,0,5,0,0,1
"ZQ00028011","M",49,1,0,1,"<£15K",3,"med",4,0,8,0,1,0
"PQ00027840","M",62,0,1,0,"£30-45K",5,"med",1,0,7,1,1,0
"XQ00060040","M",56,0,1,0,"£75K+",1,"low",3,0,2,1,1,1
"ZQ00087588","M",62,0,0,1,"£45-75K",1,"low",1,0,8,0,1,1
"XQ00083450","M",62,0,1,1,"£15-30K",1,"low",4,1,4,0,0,0
"BQ00095974","M",20,1,0,0,"<£15K",1,"low",0,0,11,0,1,0
"BQ00021918","F",48,0,0,0,"£45-75K",1,"low",1,1,17,0,0,0
"BQ00038120","M",44,0,1,0,"£15-30K",2,"med",0,1,4,0,1,0
"ZQ00046857","M",20,1,0,1,"<£15K",1,"high",0,0,2,0,0,0
"PQ0006752","F",25,0,0,0,"£30-45K",1,"low",0,1,11,0,0,0
"BQ00089536","F",45,0,0,1,"£30-45K",1,"high",1,0,11,0,1,1
"BQ00062182","M",36,0,0,1,"£15-30K",1,"low",0,1,14,0,1,0
"BQ00019806","F",44,1,0,0,"£30-45K",5,"low",1,0,7,0,1,0
"PQ00056189","M",49,0,0,0,"£30-45K",1,"high",2,1,22,0,0,0
"ZQ00065610","M",20,0,0,0,"£15-30K",1,"high",2,0,11,0,1,0
"ZQ00063843","F",44,0,1,1,"£45-75K",3,"low",0,0,5,0,1,1
"ZQ00063415","M",69,0,0,0,"£15-30K",2,"low",0,1,8,0,1,0
"ZQ00012131","M",44,1,0,0,"£45-75K",2,"med",1,1,5,1,0,0
"AQ00020566","M",44,1,0,1,"£30-45K",1,"med",2,1,18,1,0,1
"BQ0004040","M",66,0,0,0,"£15-30K",3,"high",1,1,18,0,1,0
"AQ00020395","M",47,1,1,1,"£30-45K",4,"low",1,0,9,0,0,0
"XQ00034051","M",44,0,0,0,"£15-30K",2,"low",1,0,5,0,1,0
"XQ00057848","F",71,0,1,0,"£45-75K",3,"high",0,1,9,1,0,1
"BQ00071773","U",18,0,1,1,"£15-30K",3,"high",0,0,9,0,0,0
"ZQ00097844","F",65,0,0,1,"£15-30K",1,"low",0,1,9,0,1,0
"XQ00071325","F",35,0,0,0,"£30-45K",1,"low",0,0,6,0,0,0
"ZQ00097619","F",51,1,1,0,"£30-45K",3,"low",1,0,11,1,0,0
"AQ00077487","M",21,0,1,0,"£30-45K",1,"med",0,0,4,1,1,1
"BQ00042933","M",64,0,1,0,"£45-75K",1,"low",1,0,6,0,0,0
"ZQ00053026","M",39,0,0,0,"£30-45K",2,"low",4,0,2,1,0,0
"ZQ00036468","F",46,0,0,0,"£30-45K",2,"med",2,1,9,0,1,1
"BQ00072085","M",73,0,1,1,"£30-45K",2,"low",1,1,4,0,1,0
"ZQ0001590","M",32,0,0,0,"£15-30K",2,"low",2,1,3,0,0,0
"ZQ00040010","F",41,0,0,1,"£45-75K",3,"med",2,1,4,0,1,0
"XQ00019617","F",46,1,0,0,"£45-75K",1,"low",1,1,4,0,1,0
"AQ00034523","M",72,1,0,1,"£15-30K",2,"med",3,0,12,0,1,1
"PQ00095685","U",72,0,1,0,"£15-30K",3,"med",1,0,10,0,1,0
"PQ00052495","F",35,0,0,0,"£45-75K",1,"low",3,0,4,0,0,0
"PQ00066865","M",36,0,0,1,"£45-75K",4,"low",2,1,22,0,1,1
"BQ00078588","F",37,1,0,1,"£15-30K",1,"high",0,1,5,0,1,0
"BQ00033787","M",74,0,0,0,"<£15K",2,"med",2,0,10,1,1,0
"PQ00065961","F",60,0,0,0,"£15-30K",2,"low",0,0,8,0,0,0
"BQ0001801","M",62,1,0,0,"£30-45K",1,"low",1,0,25,0,0,1
"BQ00091244","F",73,0,0,0,"<£15K",3,"low",0,1,5,0,1,0
"PQ00016684","M",36,1,0,1,"£45-75K",1,"low",2,0,15,0,1,1
"ZQ00059069","M",64,0,0,1,"<£15K",4,"low",0,1,10,0,1,0
"XQ00011531","M",71,0,1,1,"£30-45K",3,"low",1,1,2,0,0,0
"PQ00052605","M",24,1,0,1,"£15-30K",1,"low",2,0,10,0,1,0
"BQ0003025","M",48,1,0,0,"£45-75K",5,"med",2,1,14,0,0,0
"XQ0009580","F",59,1,0,0,"£30-45K",2,"med",1,0,5,1,0,0
"BQ00094486","M",46,0,0,0,"£30-45K",1,"low",2,0,3,1,0,0
"BQ00080479","M",62,1,0,0,"£30-45K",3,"high",0,0,3,0,0,1
"XQ00091697","F",72,0,0,0,"£30-45K",3,"low",2,0,10,0,0,1
"XQ00045269","U",38,1,1,0,"£15-30K",2,"low",2,0,9,0,1,0
"BQ00092007","M",62,0,0,0,"£15-30K",1,"low",0,1,3,0,1,0
"BQ00025748","F",65,1,0,1,"£15-30K",2,"low",1,0,9,1,0,1
"ZQ00056767","F",39,1,0,0,"£30-45K",1,"high",0,0,23,1,0,1
"XQ00085653","M",40,0,0,0,"£15-30K",2,"low",3,1,8,0,0,0
"ZQ00028089","M",66,0,1,0,"<£15K",5,"low",1,1,8,0,1,0
"ZQ00040812","F",48,0,0,1,"£30-45K",3,"med",2,1,3,0,0,0
"ZQ00049163","M",74,0,0,0,"<£15K",3,"med",2,1,7,0,0,0
"ZQ00074428","M",42,0,0,0,"£30-45K",3,"low",2,1,8,0,0,0
"XQ00045926","M",64,0,1,0,"£15-30K",2,"low",2,1,3,0,0,1
"AQ00089095","M",43,0,0,0,"£30-45K",1,"med",4,1,28,0,1,0
"PQ00070711","F",47,1,0,1,"£30-45K",3,"low",2,0,6,1,0,0
"BQ00073613","M",48,1,1,1,"£45-75K",1,"low",0,0,13,0,1,1
"XQ00094256","M",23,0,0,0,"£15-30K",1,"high",0,0,3,0,0,0
"ZQ00016320","M",43,1,0,1,"£30-45K",5,"med",1,0,11,0,0,0
"BQ00076480","F",40,1,0,0,"£30-45K",1,"high",2,0,4,0,1,0
"PQ00026293","M",74,0,0,1,"£45-75K",2,"med",0,1,8,0,1,0
"XQ00082768","F",50,0,0,0,"£15-30K",1,"high",1,1,4,0,1,0
"ZQ00052294","M",63,0,1,0,"£30-45K",1,"low",1,0,5,0,1,0
"PQ00089323","M",36,0,0,0,"£30-45K",4,"low",0,0,3,1,1,0
"PQ00024338","F",62,1,1,1,"£15-30K",1,"low",1,0,3,0,1,0
"ZQ00027486","M",46,0,0,0,"£30-45K",1,"med",2,1,4,0,1,0
"BQ00040982","F",49,0,0,1,"£30-45K",1,"high",2,1,4,0,0,0
"XQ00077727","M",36,0,0,0,"£45-75K",2,"low",2,0,6,0,1,1
"BQ00020226","M",71,1,1,1,"<£15K",2,"med",1,0,6,0,1,0
"XQ00091043","M",42,1,0,0,"<£15K",4,"low",2,0,20,0,1,0
"BQ00045694","M",38,0,0,0,"£30-45K",1,"low",1,0,4,0,1,0
"BQ0005818","F",63,0,0,0,"£15-30K",1,"med",2,1,5,0,0,0
"PQ00091613","F",69,0,0,0,"£15-30K",3,"low",0,1,2,1,0,0
"ZQ00029009","F",39,0,1,1,"£15-30K",2,"low",3,0,8,0,1,0
"ZQ000573","M",72,0,1,0,"£15-30K",4,"med",1,1,9,0,0,0
"PQ0002417","F",39,0,1,0,"£15-30K",1,"med",2,0,14,0,1,0
"BQ00053741","M",39,1,0,1,"£30-45K",1,"med",2,0,15,0,1,0
"AQ00073364","M",75,1,0,0,"£30-45K",5,"med",2,1,25,0,0,1
"BQ00052901","M",47,0,1,0,"£45-75K",3,"low",2,1,10,0,0,0
"ZQ00032583","M",69,0,0,1,"£30-45K",3,"low",2,1,5,1,0,1
"XQ00066495","M",47,1,0,0,"£15-30K",1,"high",2,0,30,0,1,1
"PQ00089572","M",39,0,1,1,"£15-30K",1,"low",0,1,9,0,1,0
"ZQ00048685","M",35,0,1,0,"£30-45K",2,"low",4,0,1,1,0,0
"BQ00031789","F",49,0,1,1,"£15-30K",1,"low",1,0,9,0,1,0
"PQ0005259","F",53,0,0,0,"£30-45K",1,"med",2,0,7,1,1,1
"ZQ0009217","F",35,0,0,1,"£45-75K",4,"low",1,0,11,0,1,1
"XQ00093333","M",37,1,1,0,"£75K+",2,"med",1,1,3,1,1,1
"AQ00065871","F",73,0,0,1,"£15-30K",5,"med",0,0,6,0,1,0
"ZQ00066221","M",19,0,0,0,"£45-75K",1,"med",0,0,6,1,1,0
"AQ00015075","M",48,0,0,1,"£45-75K",2,"low",0,0,8,0,1,1
"XQ00012251","M",67,0,1,0,"£45-75K",3,"low",3,0,4,0,0,0
"BQ00036154","F",35,0,1,0,"£30-45K",1,"low",2,1,11,0,1,1
"AQ00077253","M",40,0,0,0,"£30-45K",2,"low",0,0,4,0,0,1
"ZQ00054878","M",42,1,1,0,"£45-75K",1,"low",1,0,3,0,0,1
"XQ00086201","U",70,0,0,1,"£15-30K",5,"med",1,1,7,0,1,0
"BQ00064356","M",64,1,0,1,"£30-45K",1,"low",1,0,2,0,1,1
"AQ00013897","F",26,1,0,1,"£30-45K",2,"med",1,0,6,0,1,1
"PQ00091845","M",67,1,1,0,"<£15K",2,"high",0,1,4,1,1,0
"PQ00014787","M",64,0,0,0,"£15-30K",2,"med",2,1,10,0,1,1
"BQ00039596","M",72,0,0,0,"£30-45K",4,"low",1,1,1,0,1,0
"ZQ00010230","M",74,0,1,0,"£15-30K",4,"low",1,0,11,0,1,1
"ZQ00055686","F",61,0,1,0,"£15-30K",2,"low",1,1,7,0,0,0
"BQ00057465","M",68,0,0,0,"£15-30K",3,"low",0,1,6,0,1,0
"PQ00023019","M",61,0,0,0,"£15-30K",1,"med",0,1,7,0,1,0
"XQ00056075","M",38,0,0,1,"£15-30K",1,"low",0,0,12,0,1,0
"ZQ00079422","F",18,0,1,0,"<£15K",1,"high",1,0,3,0,1,0
"BQ00038362","F",23,0,0,0,"<£15K",1,"high",0,1,4,0,1,1
"XQ00084477","M",61,0,0,1,"£30-45K",1,"low",1,1,5,1,1,1
"XQ0007935","F",71,1,1,0,"£15-30K",1,"low",2,1,3,0,0,0
"BQ00072500","M",37,0,1,0,"£30-45K",3,"med",0,0,5,0,1,0
"AQ00078299","M",65,0,0,0,"£30-45K",3,"low",1,0,5,0,0,0
"PQ00055578","M",39,0,1,0,"£45-75K",3,"med",2,1,3,0,1,1
"ZQ00067763","M",65,0,1,0,"£30-45K",3,"low",0,0,6,0,0,1
"XQ00065002","M",21,0,0,0,"£15-30K",1,"high",0,0,19,0,1,0
"BQ00099546","M",61,0,0,0,"£30-45K",3,"med",1,1,11,0,0,1
"BQ00014077","M",75,1,0,0,"£15-30K",2,"high",0,1,8,0,1,0
"AQ00062959","M",50,0,0,1,"£45-75K",1,"low",0,0,7,0,0,0
"PQ00050274","M",69,0,1,1,"<£15K",2,"low",3,0,8,0,1,0
"ZQ00024722","F",74,1,0,0,"<£15K",5,"med",2,0,7,0,1,1
"BQ00015658","F",75,1,0,0,"<£15K",4,"low",0,1,13,0,1,0
"PQ00018755","M",62,0,0,0,"£15-30K",1,"med",0,1,5,0,1,0
"BQ00053641","F",38,1,0,0,"£30-45K",4,"low",1,0,14,0,1,0
"BQ00094939","M",67,0,1,0,"£15-30K",2,"low",1,0,8,0,1,0
"BQ00079839","F",36,1,0,0,"£30-45K",1,"low",0,0,9,0,0,0
"ZQ0006387","F",74,0,1,0,"£30-45K",1,"high",2,0,3,1,0,0
"XQ0003146","M",43,1,0,1,"£15-30K",1,"low",1,0,5,0,1,1
"PQ00016639","F",46,0,0,1,"£30-45K",2,"low",1,0,8,1,0,0
"PQ00073774","F",42,0,1,1,"£30-45K",2,"med",0,0,6,0,1,0
"PQ00022698","F",68,0,1,1,"£15-30K",5,"low",0,0,9,0,1,0
"PQ00018773","M",63,1,0,0,"£30-45K",1,"low",1,0,5,0,1,0
"PQ00057013","M",73,0,1,0,"£30-45K",5,"high",1,0,9,1,1,1
"BQ00062335","F",38,0,0,1,"£45-75K",1,"low",0,1,4,0,0,1
"ZQ00040978","M",68,1,0,1,"<£15K",3,"low",3,0,4,0,1,0
"ZQ00036374","F",39,0,0,0,"£30-45K",5,"low",0,1,3,0,0,0
"BQ0007695","M",28,1,1,1,"£30-45K",1,"low",0,1,30,0,1,0
"AQ0009816","M",42,0,1,0,"£30-45K",1,"low",2,0,8,1,0,0
"PQ0002727","M",56,0,1,1,"£45-75K",1,"high",2,1,3,0,0,0
"XQ00096767","F",19,0,0,1,"<£15K",2,"high",3,0,9,0,1,0
"PQ00026426","M",39,0,1,0,"£30-45K",1,"low",2,0,20,0,0,0
"BQ00092398","F",40,0,0,1,"£30-45K",5,"med",3,0,16,1,1,0
"PQ00076611","M",37,0,0,0,"£45-75K",1,"high",1,1,11,0,1,1
"AQ00036983","F",53,1,0,1,"£15-30K",1,"med",0,0,7,0,1,0
"PQ00050334","M",57,0,0,0,"£30-45K",3,"low",0,1,5,0,0,1
"ZQ00083731","F",75,0,0,0,"<£15K",3,"low",2,1,1,0,0,0
"AQ00035612","M",75,0,0,1,"£15-30K",1,"med",4,0,2,1,1,0
"AQ00096909","M",64,1,1,1,"£45-75K",3,"med",1,1,9,0,1,1
"ZQ00084284","M",64,1,0,1,"£15-30K",1,"med",0,0,13,0,1,1
"XQ00044599","M",43,1,0,1,"£15-30K",4,"med",2,1,13,1,1,0
"BQ00048323","M",68,0,1,1,"£15-30K",4,"low",0,0,8,0,1,0
"XQ00079425","M",49,1,1,1,"£15-30K",1,"low",2,0,5,1,1,0
"BQ00030222","F",43,0,1,1,"£30-45K",3,"low",0,1,3,1,1,0
"PQ0007853","F",40,0,1,1,"£15-30K",3,"med",3,0,8,0,1,0
"BQ00022659","F",68,1,0,0,"£30-45K",3,"low",4,0,16,0,0,0
"BQ00014788","F",19,0,0,0,"£15-30K",1,"med",0,0,8,0,1,0
"AQ00030352","M",75,1,0,1,"£15-30K",4,"low",1,0,12,0,1,1
"BQ00093862","M",66,1,0,1,"<£15K",3,"low",1,1,4,0,1,0
"ZQ00092244","M",36,0,1,0,"£15-30K",4,"low",0,1,25,1,1,0
"BQ00029226","F",26,1,1,0,"£15-30K",1,"low",1,0,6,0,1,0
"PQ00032873","F",21,1,0,1,"£15-30K",1,"med",0,0,4,0,1,0
"ZQ00056439","M",67,0,0,0,"<£15K",3,"low",0,1,5,0,0,0
"PQ00065150","M",35,1,1,0,"£30-45K",1,"low",1,0,1,1,0,0
"XQ00033197","F",18,0,0,0,"£15-30K",1,"low",0,0,9,0,0,0
"BQ00030128","F",73,0,0,0,"£45-75K",1,"med",0,1,15,0,1,0
"PQ00028548","F",38,0,0,1,"£15-30K",3,"low",0,0,9,0,1,0
"XQ00047023","F",60,0,1,0,"£30-45K",5,"low",2,0,3,0,1,0
"AQ00048242","F",34,0,1,0,"£30-45K",3,"high",0,0,7,1,0,1
"ZQ00028067","M",68,1,1,1,"£15-30K",3,"low",0,0,5,0,1,0
"AQ00056629","F",40,0,0,0,"£30-45K",2,"high",1,0,6,1,0,0
"BQ00096926","M",71,0,0,0,"£30-45K",2,"low",1,1,19,0,0,0
"XQ00052980","F",62,0,1,0,"£45-75K",3,"med",3,0,7,0,1,1
"AQ00014042","M",38,1,0,0,"£30-45K",1,"low",0,1,14,1,0,1
"BQ00074429","M",18,0,0,0,"£30-45K",1,"high",0,0,8,0,1,0
"AQ00053311","M",66,0,0,0,"<£15K",4,"low",3,0,7,0,1,0
"PQ00079046","F",62,0,0,0,"£30-45K",1,"low",0,0,2,1,0,0
"XQ00067660","M",74,1,1,0,"£30-45K",4,"low",1,0,3,1,1,1
"PQ00072026","M",62,1,0,0,"£15-30K",4,"low",0,1,3,0,1,0
"ZQ00018561","F",47,1,0,0,"£30-45K",3,"high",1,0,4,0,0,0
"XQ00097445","M",18,1,0,1,"<£15K",1,"high",0,0,7,0,1,1
"XQ00090257","F",73,0,0,0,"<£15K",3,"med",2,1,6,0,1,0
"PQ00063960","F",64,1,0,0,"£45-75K",3,"low",2,1,8,0,1,0
"BQ0005645","M",36,0,1,0,"£15-30K",1,"high",2,0,10,1,1,0
"XQ00069391","M",41,0,0,1,"£75K+",1,"low",1,1,12,1,1,1
"PQ00017393","F",62,0,1,0,"£15-30K",2,"low",0,1,4,0,1,0
"XQ00040791","F",40,1,0,1,"£15-30K",3,"low",1,0,1,0,1,0
"PQ00051454","F",67,0,0,0,"<£15K",4,"low",1,0,5,0,1,0
"BQ00041395","F",45,1,1,1,"£45-75K",3,"med",2,0,6,0,0,1
"ZQ00017990","F",72,0,1,0,"<£15K",5,"low",1,1,12,0,1,0
"PQ00077053","F",38,0,0,1,"£15-30K",2,"med",0,0,8,0,1,0
"BQ00041354","M",36,1,0,0,"£45-75K",2,"low",2,0,15,1,0,1
"XQ00087586","F",38,0,0,1,"£15-30K",1,"high",0,0,9,0,1,0
"BQ00079256","M",70,1,0,1,"£30-45K",3,"low",3,1,2,0,0,1
"AQ00077532","M",70,0,0,0,"<£15K",2,"low",0,1,7,0,1,1
"ZQ00047346","M",69,0,1,1,"£30-45K",4,"low",2,1,20,1,0,0
"XQ00084695","F",48,1,0,0,"£15-30K",1,"high",3,0,4,1,1,0
"ZQ00035755","M",45,1,0,0,"£30-45K",2,"low",0,0,5,1,1,1
"XQ00050553","M",68,0,0,1,"<£15K",3,"med",1,1,20,0,1,0
"BQ00044142","M",41,1,1,0,"£15-30K",3,"med",1,0,7,0,1,1
"BQ00060445","F",50,0,0,1,"£30-45K",4,"high",2,1,9,0,0,0
"XQ00027703","M",45,0,0,0,"£30-45K",1,"low",3,0,6,0,0,1
"PQ0005623","F",50,0,0,1,"£15-30K",1,"low",1,0,6,0,1,0
"AQ00040726","M",63,0,0,1,"<£15K",1,"low",1,0,4,1,1,0
"AQ00098062","F",75,0,0,1,"<£15K",4,"low",0,0,8,0,1,0
"BQ00056832","M",69,1,0,0,"£30-45K",5,"med",2,1,4,0,0,0
"AQ00070021","F",20,1,0,0,"<£15K",1,"high",0,0,2,1,0,0
"ZQ00049551","F",45,1,1,1,"£45-75K",1,"high",0,0,5,0,1,1
"PQ00075063","M",60,1,1,0,"£75K+",1,"low",4,1,11,0,1,0
"BQ00039558","F",45,1,0,1,"£30-45K",1,"high",0,0,6,1,0,1
"AQ00071283","M",74,0,0,0,"£30-45K",1,"high",1,1,18,1,1,0
"ZQ0005557","M",49,0,0,1,"£45-75K",1,"low",1,1,10,0,1,1
"PQ00033561","F",69,0,0,0,"£15-30K",5,"low",1,1,7,0,1,0
"BQ00082651","M",45,0,0,1,"£15-30K",1,"low",2,1,8,0,0,0
"PQ00028539","M",45,0,0,1,"£30-45K",4,"low",1,1,9,0,0,1
"PQ00033466","F",60,0,0,0,"£30-45K",1,"med",2,1,3,0,1,0
"AQ00015664","M",44,1,0,0,"£30-45K",3,"low",4,0,17,0,1,0
"XQ00065154","F",42,0,1,0,"£15-30K",1,"med",0,1,9,0,1,0
"PQ00041224","F",19,0,0,1,"£30-45K",1,"high",2,0,13,0,1,0
"AQ00098002","M",44,1,0,0,"£45-75K",1,"high",1,0,8,1,0,0
"PQ00036162","M",70,0,0,0,"£15-30K",4,"low",0,1,15,0,1,0
"PQ00052632","M",37,1,1,0,"£15-30K",3,"high",1,1,7,0,1,0
"AQ00041545","M",40,0,0,0,"£45-75K",1,"low",1,0,5,1,0,1
"AQ0008787","F",37,0,0,1,"£30-45K",3,"low",0,0,12,0,1,0
"XQ0003375","M",40,0,0,0,"£30-45K",1,"low",1,1,4,1,0,0
"AQ00027494","M",42,0,0,1,"£45-75K",2,"low",3,0,1,0,1,0
"PQ00058346","F",18,1,0,0,"£15-30K",1,"high",2,0,19,0,1,0
"PQ000491","F",75,0,0,1,"<£15K",3,"low",0,1,9,0,1,0
"ZQ00059956","M",39,0,1,1,"£30-45K",2,"low",2,0,2,0,1,0
"XQ00037819","M",58,1,0,1,"£30-45K",2,"low",0,0,3,0,0,1
"ZQ00040842","M",44,1,0,0,"£45-75K",1,"low",2,1,13,1,1,0
"PQ00030765","M",50,1,0,0,"£15-30K",3,"med",0,0,17,0,0,1
"AQ000991","M",41,0,1,1,"£30-45K",5,"med",3,1,8,0,1,1
"BQ00018549","F",46,1,0,1,"£75K+",1,"med",2,1,7,1,0,1
"PQ00039223","M",35,1,0,0,"£30-45K",4,"low",2,0,8,0,1,0
"XQ00037623","F",44,1,0,0,"£15-30K",4,"high",2,0,5,0,1,0
"BQ00063686","F",48,1,0,0,"£30-45K",2,"high",4,1,5,1,0,1
"PQ00064695","M",46,1,1,1,"£15-30K",1,"med",1,1,2,1,0,0
"BQ00093264","M",60,0,0,0,"£15-30K",1,"med",1,0,5,0,1,0
"XQ000313","M",71,1,0,1,"<£15K",1,"low",1,0,9,0,1,0
"AQ00015205","M",66,1,0,0,"£15-30K",3,"med",0,1,7,0,1,0
"AQ00099734","M",28,0,0,0,"£30-45K",2,"low",0,1,7,1,1,1
"BQ00088636","M",49,0,0,0,"£15-30K",3,"low",0,0,3,0,1,0
"ZQ00042631","F",50,1,0,1,"£45-75K",1,"low",1,1,4,0,0,1
"ZQ00026867","F",47,1,0,0,"£30-45K",1,"med",3,1,7,1,1,1
"PQ00054795","M",63,1,0,0,"£45-75K",4,"low",0,1,4,1,1,0
"ZQ00056581","F",70,0,1,0,"<£15K",3,"low",0,0,21,0,1,0
"AQ00062863","M",53,0,1,1,"£15-30K",1,"med",0,0,3,0,1,0
"PQ00068417","F",40,0,0,0,"£30-45K",3,"low",4,0,4,0,0,0
"BQ00044584","F",67,0,0,1,"£15-30K",5,"med",2,0,15,1,1,0
"AQ00099874","F",19,1,1,1,"£30-45K",1,"med",0,0,8,0,1,0
"BQ00019134","F",38,1,0,0,"£15-30K",3,"med",3,0,15,0,1,0
"AQ00033808","F",18,1,1,0,"£15-30K",1,"med",0,0,7,0,0,0
"ZQ00022140","M",46,1,0,1,"£15-30K",1,"low",1,0,11,0,1,0
"PQ00030446","M",46,0,1,0,"£15-30K",2,"med",1,1,22,1,0,0
