Date,Ad set name,Ad name,Campaign name,Impressions,Cost,Website purchases,Cost per website purchase,CPC (cost per link click),CTR (link click-through rate),Signup,Registration,Unique purchases,Unique adds to cart,Website leads,Unique link clicks,Unique mobile app adds of payment info,Conversion rate ranking,Post shares,Return on ad spend (ROAS),Unique completed registrations,Post comments
2020-11-20,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3481,36.13,,,,0,,,,,,,,3,,0,,
2020-11-20,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3275,16.16,,,4.04,0.12,,,,,,4,,3,,0,,
2020-11-20,suits-happy-180-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,474,3.19,,,,0,,,,,,,,0,,0,,
2020-11-20,suits-happy-180-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,8783,95.13,,,5.95,0.18,,1,,,,16,,3,,0,,
2020-11-20,suits-happy-180-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1954,26.98,,,4.5,0.31,,,,,,6,,3,,0,,
2020-11-20,suits-happy-180-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1410,14.13,,,2.83,0.35,,1,,,,5,,3,,0,,
2020-11-20,visitors-90-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,818,5.32,,,2.66,0.24,,,,,,2,,3,,0,,
2020-11-20,visitors-90-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3823,32.3,,,3.59,0.24,,,,,,9,,3,,0,,
2020-11-20,visitors-90-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,678,6.02,,,,0,,,,,,,,3,,0,,
2020-11-20,visitors-90-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2150,16.78,,,8.39,0.09,,,,,,2,,3,,0,,
2020-11-20,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,7557,45.34,1899-12-31,45.34,1.89,0.32,,2,,,,22,,1,,23.11,,2
2020-11-20,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,1477,10.94,,,5.47,0.14,,,,,,2,,1,,0,,
2020-11-20,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,553,3.54,,,3.54,0.18,,,,,,1,,0,,0,,
2020-11-20,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,861,18.35,,,9.18,0.23,,,,,,2,,0,,0,,
2020-11-20,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,687,20.69,,,2.07,1.46,,2,,,,9,,0,,0,,
2020-11-20,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,434,12.53,,,4.18,0.69,,1,,,,3,,0,,0,,
2020-11-20,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,1801,20.47,,,10.24,0.11,,,,,,2,,0,,0,,
2020-11-20,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,1186,16.24,1899-12-31,16.24,2.71,0.51,,,,,,6,,0,,38.73,,
2020-11-20,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,698,13.28,,,,0,,1,,,,,,0,,0,,
2020-11-19,"Post: ""Who's going to give Dale his next day away from...""","Post: ""Who's going to give Dale his next day away from...""","Post: ""Who's going to give Dale his next day away from...""",344,1.1,,,0.55,0.58,,,,,,2,,0,,0,,
2020-11-19,"Post: ""✨⚰️  Glittery coffins""","Post: ""✨⚰️  Glittery coffins""","Post: ""✨⚰️  Glittery coffins""",177,1.17,,,0.39,1.69,,,,,,3,,0,3,0,,2
2020-11-19,customers-ll-1pc_all-placements_insomnia-video_w46-2020,insomnia_video,pollenary_0-incubator-creative_wc-registration_uk,12584,139.94,,,0.9,1.24,,3,,,,148,,1,11,0,,13
2020-11-19,customers-ll-1pc_all-placements_selfie-profiles-stylised_w46-2020,selfie-profiles-stylised_carousel,pollenary_0-incubator-creative_wc-registration_uk,3221,33.73,,,2.11,0.5,,5,,,,16,,0,1,0,,
2020-11-19,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1970,18.89,,,3.15,0.3,,,,,,6,,1,,0,,
2020-11-19,customers-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,9123,142.62,,,9.51,0.16,,3,,,,15,,1,,0,,2
2020-11-19,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1556,22.79,1899-12-31,22.79,3.8,0.39,,1,,,,6,,1,,74.9,,
2020-11-19,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,7656,129.22,,,9.94,0.17,,1,,,,13,,1,,0,,
2020-11-19,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,391,5.14,,,2.57,0.51,,,,,,2,,0,,0,,
2020-11-19,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,6208,120.8,,,12.08,0.16,,1,,,,10,,1,,0,,
2020-11-19,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,340,6.53,,,,0,,,,,,,,0,,0,,
2020-11-19,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,4348,63.61,,,15.9,0.09,,,,,,4,,1,,0,,1
2020-11-19,suits-happy-180-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,313,2.83,,,,0,,,,,,,,0,,0,,
2020-11-19,suits-happy-180-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1977,36.01,,,18.01,0.1,,,,,,2,,1,,0,,
2020-11-19,suits-happy-180-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,207,2.19,,,1.1,0.97,,,,,,2,,0,,0,,
2020-11-19,suits-happy-180-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,4252,73.42,,,8.16,0.21,,,,,,9,,1,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,420,2.98,,,2.98,0.24,,,,,,1,,0,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,5628,117.44,,,7.83,0.27,,3,,,,13,,1,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,405,3.63,,,3.63,0.25,,,,,,1,,0,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,2943,44.37,,,8.87,0.17,,,,,,5,,1,,0,,
2020-11-19,life-insurance-25-44_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-interests,64282,602.99,1900-01-01,301.5,3.59,0.26,,9,,,,163,,3,,1.61,,5
2020-11-19,life-insurance-25-44_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-interests,12983,155.73,,,3.89,0.31,,3,,,,40,,4,,0,,
2020-11-19,life-insurance-25-44_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-interests,4478,36.63,,,3.66,0.22,,1,,,,9,,3,,0,,1
2020-11-19,online-entertainment-25-54_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-interests,4568,33.6,,,1.6,0.46,,,,,,21,,3,,0,,1
2020-11-19,online-entertainment-25-54_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-interests,19891,171.54,,,4.77,0.18,,,,,,36,,3,,0,,2
2020-11-19,online-entertainment-25-54_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-interests,2605,29.09,,,5.82,0.19,,,,,,5,,4,,0,,
2020-11-19,online-entertainment-25-54_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-interests,3474,31.64,,,7.91,0.12,,,,,,4,,3,,0,,
2020-11-19,customers-ll-1-5pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,11955,110.51,,,3.07,0.3,,1,,,,35,,3,,0,,
2020-11-19,customers-ll-1-5pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2953,37.84,,,5.41,0.24,,,,,,7,,3,,0,,
2020-11-19,customers-ll-1-5pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3043,25.15,,,8.38,0.1,,1,,,,3,,3,,0,,
2020-11-19,engagers-ll-1-5pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,17540,155.96,1899-12-31,155.96,2.64,0.34,,4,,,,59,,3,,3.82,,
2020-11-19,engagers-ll-1-5pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,2121,23.08,,,5.77,0.19,,,,,,4,,3,,0,,
2020-11-19,engagers-ll-1-5pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,3329,24.43,,,4.07,0.18,,,,,,6,,3,,0,,1
2020-11-19,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1892,19.74,,,2.82,0.37,,,,,,7,,3,1,0,,1
2020-11-19,customers-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,14212,180.83,,,6.96,0.18,,1,,,,26,,3,,0,,
2020-11-19,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,3655,51.81,,,5.18,0.27,,1,,,,10,,4,,0,,
2020-11-19,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,7373,101.58,,,8.47,0.16,,3,,,,12,,3,1,0,,1
2020-11-19,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,899,7.75,,,3.88,0.22,,,,,,2,,3,,0,,
2020-11-19,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,9441,99.22,,,5.84,0.18,,1,,,,16,,3,,0,,2
2020-11-19,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1846,23.21,,,5.8,0.22,,,,,,4,,3,,0,,
2020-11-19,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1454,11.77,,,11.77,0.07,,,,,,1,,3,,0,,
2020-11-19,suits-happy-180-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,607,7.77,,,,0,,,,,,,,3,,0,,
2020-11-19,suits-happy-180-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,8648,120.45,,,7.53,0.19,,2,,,,16,,3,,0,,
2020-11-19,suits-happy-180-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1342,21.22,,,21.22,0.07,,,,,,1,,4,,0,,
2020-11-19,suits-happy-180-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,641,7.64,,,3.82,0.31,,,,,,2,,3,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,807,7.64,,,1.91,0.5,,,,,,4,,3,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4959,52.74,,,5.27,0.2,,,,,,10,,3,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,458,5.72,,,,0,,,,,,,,0,,0,,
2020-11-19,visitors-90-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1072,15.37,,,15.37,0.09,,,,,,1,,3,,0,,
2020-11-19,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,7166,51.7,,,4.7,0.15,,,,,,11,,1,,0,,
2020-11-19,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,693,5.17,,,,0,,7,,,,,,1,,0,,
2020-11-19,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,463,3.81,,,1.91,0.43,,,,,,2,,0,,0,,1
2020-11-19,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,650,14.35,,,,0,,,,,,,,0,,0,,
2020-11-19,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,590,17.62,,,2.2,1.36,,,,,,6,,0,,0,,
2020-11-19,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,486,10.82,,,5.41,0.41,,2,,,,2,,0,,0,,
2020-11-19,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,1303,14.07,1899-12-31,14.07,4.69,0.23,,2,,,,3,,0,,247.83,,
2020-11-19,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,1273,20.02,,,3.34,0.47,,1,,,,6,,0,,0,,1
2020-11-19,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,995,12.23,,,6.12,0.2,,,,,,2,,0,,0,,
2020-11-18,"Post: ""#funeralwish💀☂️""","Post: ""#funeralwish💀☂️""","Post: ""#funeralwish💀☂️""",651,1.36,,,,0,,,,,,,,0,6,0,,1
2020-11-18,"Post: ""NB: You'll not be able to see me. My camera is...""","Post: ""NB: You'll not be able to see me. My camera is...""","Post: ""NB: You'll not be able to see me. My camera is...""",623,1.24,,,1.24,0.16,,,,,,1,,0,11,0,,
2020-11-18,"Post: ""💀 Our #deathwish of the week is coming back with...""","Post: ""💀 Our #deathwish of the week is coming back with...""","Post: ""💀 Our #deathwish of the week is coming back with...""",409,1.31,,,0.44,0.73,,,,,,3,,0,,0,,1
2020-11-18,"Post: ""🤔""","Post: ""🤔""","Post: ""🤔""",569,1.23,,,,0,,,,,,,,0,5,0,,
2020-11-18,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,2307,20.06,,,1.43,0.61,,,,,,14,,1,,0,,
2020-11-18,customers-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,12434,138.3,,,5.32,0.21,,1,,,,25,,1,,0,,
2020-11-18,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1542,18.56,,,3.09,0.39,,,,,,6,,1,,0,,
2020-11-18,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,13919,126.53,1900-01-01,63.27,4.36,0.21,,1,,,,29,,1,,12.76,,
2020-11-18,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,540,4.12,,,4.12,0.19,,,,,,1,,0,,0,,
2020-11-18,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,8036,91.41,,,4.35,0.26,,1,,,,21,,1,,0,,2
2020-11-18,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,246,3.03,,,3.03,0.41,,,,,,1,,0,,0,,
2020-11-18,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,7493,51.44,,,2.86,0.24,,,,,,18,,1,,0,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,400,3.19,,,,0,,,,,,,,0,,0,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,2980,37.75,,,5.39,0.23,,,,,,6,,1,,0,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,174,2.11,,,2.11,0.57,,,,,,1,,0,,0,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,7648,88.53,,,6.32,0.18,,,,,,14,,1,,0,,
2020-11-18,visitors-90-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,464,3.15,,,,0,,,,,,,,0,,0,,
2020-11-18,visitors-90-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,6282,89.79,,,4.99,0.29,,1,,,,18,,1,,0,,1
2020-11-18,visitors-90-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,532,5.33,,,,0,,,,,,,,0,,0,,
2020-11-18,visitors-90-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,8209,38.49,,,2.03,0.23,,,,,,19,,1,,0,,
2020-11-18,life-insurance-25-44_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-interests,99819,816.68,,,3.6,0.23,,12,,,,223,,3,1,0,,3
2020-11-18,life-insurance-25-44_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-interests,17027,181.67,1899-12-31,181.67,3.49,0.31,,6,,,,50,,4,,1.03,,
2020-11-18,life-insurance-25-44_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-interests,5360,27.95,,,2.54,0.21,,,,,,11,,4,,0,,
2020-11-18,online-entertainment-25-54_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-interests,5973,39.68,,,1.42,0.47,,1,,,,28,,3,1,0,,3
2020-11-18,online-entertainment-25-54_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-interests,25187,187.91,,,3.83,0.19,,2,,,,49,,4,,0,,2
2020-11-18,online-entertainment-25-54_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-interests,3123,32.54,,,5.42,0.19,,,,,,5,,4,,0,,
2020-11-18,online-entertainment-25-54_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-interests,4847,28.22,1899-12-31,28.22,2.35,0.25,,1,,,,12,,4,,6.48,,
2020-11-18,customers-ll-1-5pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,31968,244.71,,,3.82,0.2,,5,,,,64,,4,1,0,,2
2020-11-18,customers-ll-1-5pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,5208,58.47,,,4.5,0.25,,1,,,,12,,4,,0,,1
2020-11-18,customers-ll-1-5pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,8603,59.34,,,3.49,0.2,,,,,,17,,3,,0,,
2020-11-18,engagers-ll-1-5pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,50225,377.39,,,4.06,0.19,,6,,,,91,,3,,0,,5
2020-11-18,engagers-ll-1-5pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1-5pc,4985,54.07,,,4.51,0.24,,,,,,11,,3,,0,,1
2020-11-18,engagers-ll-1-5pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1-5pc,10231,55.73,,,3.48,0.16,,,,,,16,,3,,0,,
2020-11-18,engagers-365-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1060,5.19,,,,0,,,,,,,,3,,0,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,598,5.43,,,,0,,,,,,,,4,,0,,
2020-11-18,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,2586,20.81,,,2.6,0.31,,,,,,8,,3,,0,,
2020-11-18,customers-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,19806,191.08,1899-12-31,191.08,3.82,0.25,,3,,,,49,,4,,1.04,,2
2020-11-18,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,4045,52.23,,,5.8,0.22,,1,,,,9,,4,,0,,
2020-11-18,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,5976,58.33,,,3.65,0.27,,,,,,16,,4,,0,,
2020-11-18,engagers-365-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1143,8.12,,,8.12,0.09,,,,,,1,,3,,0,,
2020-11-18,engagers-365-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,13626,109.78,,,3.23,0.25,,2,,,,33,,3,,0,,2
2020-11-18,engagers-365-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1891,18.81,1899-12-31,18.81,3.76,0.26,,2,,,,5,,3,,32.85,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,893,6.68,,,3.34,0.22,,1,,,,2,,3,,0,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,14071,151.97,,,5.07,0.21,,2,,,,29,,3,,0,,
2020-11-18,suits-happy-180-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,1253,18.02,,,9.01,0.16,,,,,,2,,4,,0,,
2020-11-18,visitors-90-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,913,6.25,,,6.25,0.11,,,,,,1,,3,,0,,
2020-11-18,visitors-90-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,6919,64.03,,,2.21,0.42,,1,,,,28,,3,,0,,
2020-11-18,visitors-90-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,382,4.57,,,,0,,,,,,,,0,,0,,
2020-11-18,visitors-90-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-registration_uk-ll-1pc-25-44,874,5.76,,,2.88,0.23,,,,,,2,,3,,0,,
2020-11-18,engagers-30-fb_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,9874,51.51,,,1.72,0.3,,3,,,,27,,1,,0,,
2020-11-18,engagers-30-ig_all-placements,believe-the-hype_static,pollenary_2-warm_wc-vc_uk,625,4.76,,,4.76,0.16,,,,,,1,,0,,0,,
2020-11-18,engagers-30-ig_all-placements,onhold-cowboys_single,pollenary_2-warm_wc-vc_uk,980,4.53,,,1.51,0.31,,,,,,3,,1,,0,,
2020-11-18,visitors-1_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,735,13.99,,,7,0.27,,,,,,2,,0,,0,,
2020-11-18,visitors-1_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,802,20.51,,,2.28,1.12,,,,,,8,,0,,0,,1
2020-11-18,visitors-1_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,578,15.73,1899-12-31,15.73,2.25,1.21,,2,,,,7,,0,,116.08,,
2020-11-18,visitors-2-7_all-placements,believe-the-hype_static,pollenary_3-hot_wc-purchase_uk,1407,13.85,,,4.62,0.21,,,,,,3,,0,,0,,
2020-11-18,visitors-2-7_all-placements,trustpilot-richard_video,pollenary_3-hot_wc-purchase_uk,1935,27.11,,,2.71,0.52,,,,,,9,,0,,0,,
2020-11-18,visitors-2-7_all-placements,vid-onhold-original-1:1,pollenary_3-hot_wc-purchase_uk,695,8.92,,,2.23,0.58,,,,,,4,,0,,0,,
2020-11-17,"Post: ""#funeralwish💀☂️""","Post: ""#funeralwish💀☂️""","Post: ""#funeralwish💀☂️""",1922,3.5,,,,0,,,,,,,,5,49,0,,2
2020-11-17,"Post: ""NB: You'll not be able to see me. My camera is...""","Post: ""NB: You'll not be able to see me. My camera is...""","Post: ""NB: You'll not be able to see me. My camera is...""",1686,3.41,,,3.41,0.06,,,,,,1,,5,27,0,,2
2020-11-17,"Post: ""💀 Our #deathwish of the week is coming back with...""","Post: ""💀 Our #deathwish of the week is coming back with...""","Post: ""💀 Our #deathwish of the week is coming back with...""",1155,3.48,,,0.25,1.21,,,,,,14,,5,2,0,,1
2020-11-17,"Post: ""🤔""","Post: ""🤔""","Post: ""🤔""",1845,3.5,,,,0,,,,,,,,5,38,0,,
2020-11-17,customers-ll-1pc_all-placements,exploding-myths-V2_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,2985,26.57,,,2.21,0.4,,,,,,11,,1,2,0,,
2020-11-17,customers-ll-1pc_all-placements,near-death_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,18478,181.63,,,4.32,0.23,,2,,,,42,,1,,0,,1
2020-11-17,customers-ll-1pc_all-placements,pants-down-animatic_video,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,1356,16.31,,,16.31,0.07,,,,,,1,,1,,0,,
2020-11-17,customers-ll-1pc_all-placements,pants-down_static,pollenary_1-cold_wc-purchase_uk-ll-1pc-25-44,8456,86.31,,,4.32,0.24,,1,,,,20,,1,,0,,
